,,10470,10570,10670,10870,10970,11070,11470,11570,11670,11770,11870,11970,20370,20470,20570,20670,20870,20970,21070,21570,21670,21870,21970,30470,30570,30670,30870,30970,31070,31170,31670,31870,31970
7162,26/10/2015 9:00,0.01388,0.02181,0.0359,0.172,0.00578,8.223,MS,8.178,MS,MS,NS,NS,0.00015,0.01335,0.01572,0.02947,0.13,0.00587,6.495,MS,MS,13.691,149.403,10.045,20.561,30.592,0.286,7.45,16.114,4.905,73.427,5.121,134.901
7163,26/10/2015 10:00,0.01349,0.01383,0.02748,0.136,0.01174,4.816,MS,7.989,MS,MS,NS,NS,0.00018,0.00859,0.00924,0.01828,0.119,0.0098,5.552,MS,MS,12.666,150.287,10.774,14.49,25.326,0.313,13.996,24.341,4.433,65.419,7.639,143.979
7164,26/10/2015 11:00,0.00911,0.01206,0.02124,0.12,0.01342,3.952,MS,6.901,MS,MS,NS,NS,0.00018,0.00467,0.00675,0.01182,0.117,0.0127,5.293,MS,MS,10.78,157.664,6.149,8.757,14.975,0.274,18.671,24.814,3.661,61.56,7.739,142.216
7165,26/10/2015 12:00,0.01266,0.01237,0.02512,0.143,0.01356,9.028,MS,9.173,MS,MS,NS,NS,0.00017,0.00405,0.00523,0.00968,0.114,0.01676,4.584,MS,MS,12.705,155.521,7.355,9.403,16.918,0.252,17.156,24.11,5.198,60.53,6.12,145.162
7166,26/10/2015 13:00,0.00929,0.01083,0.02019,0.129,0.01837,11.818,MS,7.769,MS,MS,NS,NS,0.0002,0.00481,0.00566,0.0108,0.113,0.01635,5.186,MS,MS,10.098,145.063,7.66,9.783,17.611,0.25,18.114,27.399,6.327,54.608,4.187,145.574
7167,26/10/2015 14:00,0.00802,0.01153,0.01964,0.124,0.01641,9.791,MS,9.397,MS,MS,NS,NS,0.0002,0.0042,0.00689,0.01151,0.113,0.01594,5.112,MS,MS,5.645,133.905,6.067,10.02,16.209,0.255,18.891,23.636,6.651,52.257,3.281,138.126
7168,26/10/2015 15:00,0.0069,0.01512,0.02213,0.143,0.01287,8.798,MS,10.448,MS,MS,NS,NS,0.00023,0.00367,0.00919,0.0132,0.12,0.01418,5.78,MS,MS,2.581,120.092,4.226,13.477,17.768,0.264,16.095,15.609,8.086,54.01,3.098,130.086
7169,26/10/2015 16:00,0.00505,0.02014,0.02528,0.163,0.00809,9.493,MS,10.847,MS,MS,NS,NS,0.00023,0.01048,0.02192,0.03284,0.206,0.00472,9.366,MS,MS,1.684,50.444,6.773,20.493,27.272,0.307,9.757,20.432,9.387,55.882,0.826,191.729
7170,26/10/2015 17:00,0.00865,0.02549,0.03432,0.21,0.00271,14.804,MS,11.709,MS,MS,NS,NS,0.00037,0.01633,0.0278,0.0445,0.319,0.00009,10.293,MS,MS,4.736,225.962,16.608,26.395,43.128,0.456,2.505,26.112,13.267,58.835,1.121,219.936
7171,26/10/2015 18:00,0.02542,0.02836,0.05415,0.338,0.00046,12.393,MS,12.892,MS,MS,NS,NS,0.00022,0.01283,0.02712,0.04029,0.332,-0.0007,8.332,MS,MS,2.917,211.313,27.735,29.63,57.559,0.514,1.558,32.092,14.326,59.666,0.868,2.077
7172,26/10/2015 19:00,0.05469,0.03146,0.08674,0.678,0.00047,11.984,MS,16.756,MS,MS,NS,NS,0.00033,0.02793,0.02928,0.05765,0.344,-0.00082,11.353,MS,MS,0.916,40.296,15.366,24.078,39.576,0.428,6.298,29.166,10.078,60.585,9.012,352.614
7173,26/10/2015 20:00,0.00385,0.01017,0.0141,0.157,0.01511,12.857,MS,6.047,MS,MS,NS,NS,0.00042,0.01021,0.01737,0.02769,0.241,0.00771,13.095,MS,MS,17.86,301.707,0.547,6.207,6.723,0.176,21.265,26.63,4.706,73.106,20.181,353.87
7174,26/10/2015 21:00,0.00039,0.0056,0.00599,0.103,0.02019,6.998,MS,2.012,MS,MS,NS,NS,0.00018,0.0005,0.00639,0.00704,0.129,0.01761,6.794,MS,MS,24.369,310.748,0.422,3.969,4.336,0.197,23.851,21.196,1.097,81.882,19.022,350.824
7175,26/10/2015 22:00,0.00023,0.0039,0.00414,0.09,0.02104,2.011,MS,0.734,MS,MS,NS,NS,0.00022,0.0003,0.00504,0.00551,0.124,0.01757,2.594,MS,MS,23.69,326.937,0.438,3.237,3.642,0.191,25.029,24.611,0.15,81.023,14.896,314.78
7176,26/10/2015 23:00,0.00016,0.00256,0.0027,0.083,0.02553,3.207,MS,0.709,MS,MS,NS,NS,0.00018,0.00017,0.00299,0.00325,0.112,0.02363,2.333,MS,MS,24.406,324.762,0.419,2.661,3.068,0.169,27.682,26.954,0,78.807,13.81,315.195
7177,27/10/2015 0:00,0.00022,0.00246,0.00268,0.083,0.02402,2.693,MS,1.07,MS,MS,NS,NS,0.0002,0.0002,0.00394,0.00426,0.115,0.02089,2.846,MS,MS,26.096,328.855,0.346,2.247,2.639,0.177,25.929,25.711,0.184,77.844,19.685,336.153
7178,27/10/2015 1:00,0.00015,0.00207,0.00221,0.085,0.02487,-0.118,MS,1.877,MS,MS,NS,NS,0.00017,0,0.00333,0.00344,0.116,0.02156,3.878,MS,MS,26.387,328.748,0.29,1.903,2.224,0.181,26.772,26.544,1.059,75.633,19.229,329.758
7179,27/10/2015 2:00,0.00012,0.00165,0.0018,0.08,0.02688,1.554,MS,2.672,MS,MS,NS,NS,Z,Z,Z,Z,Z,Z,4.987,MS,MS,19.895,320.548,0.299,1.746,2.077,0.167,28.553,25.673,1.497,74.926,17.416,336.136
7180,27/10/2015 3:00,0.00025,0.00332,0.00358,0.082,0.02524,2.376,MS,2.744,MS,MS,NS,NS,0.00022,0.0001,0.00423,0.00466,0.112,0.02272,5.134,MS,MS,14.214,310.363,0.334,1.943,2.302,0.166,27.532,28.29,1.662,75.713,13.888,344.375
7181,27/10/2015 4:00,0.00019,0.00279,0.00299,0.083,0.02533,3.237,MS,2.273,MS,MS,NS,NS,0.0002,0.00062,0.00466,0.00544,0.114,0.02134,4.71,MS,MS,14.642,278.661,0.366,3.209,3.576,0.165,26.147,28.27,1.648,78.693,11.663,342.515
7182,27/10/2015 5:00,0.00019,0.00413,0.00431,0.082,0.02586,3.742,MS,2.115,MS,MS,NS,NS,0.00018,0.00025,0.00397,0.00458,0.114,0.02349,3.914,MS,MS,14.627,315.11,0.361,2.338,2.709,0.177,27.981,34.428,0.914,80.117,12.649,315.389
7183,27/10/2015 6:00,0.00028,0.00493,0.00522,0.092,0.02472,1.52,MS,1.857,MS,MS,NS,NS,0.00018,0.00105,0.00736,0.00849,0.124,0.02116,3.668,MS,MS,14.607,320.662,0.723,3.67,4.343,0.172,27.318,34.708,0.786,80.728,11.679,316.035
7184,27/10/2015 7:00,0.0007,0.00992,0.01065,0.122,0.01849,1.231,MS,2.464,MS,MS,NS,NS,0.00022,0.00217,0.01135,0.01376,0.269,0.01676,5.005,MS,MS,13.963,321.757,5.819,9.912,15.793,0.206,21.534,31.517,2.965,81.657,12.799,311.204
7185,27/10/2015 8:00,0.00155,0.01136,0.01298,0.131,0.01769,2.167,MS,2.859,MS,MS,NS,NS,0.00025,0.00829,0.02181,0.03062,0.372,0.00763,8.284,MS,MS,8.299,305.763,4.781,10.413,15.272,0.202,19.786,29.47,1.967,82.884,10.574,314.077
7186,27/10/2015 9:00,0.00276,0.00833,0.01111,0.121,0.01976,0.607,MS,2.861,MS,MS,NS,NS,0.00028,0.00893,0.0181,0.02752,0.411,0.01065,7.444,MS,MS,7.673,304.427,14.344,14.576,29.028,0.189,15.372,35.524,3.099,78.839,8.489,302.414
7187,27/10/2015 10:00,0.00494,0.00802,0.013,0.119,0.02054,0.449,MS,2.854,MS,MS,NS,NS,0.00022,0.00624,0.0106,0.01727,0.195,0.01798,4.582,MS,MS,9.009,297.83,8.635,8.469,17.174,0.18,21.639,37.745,2.341,68.121,8.403,312.573
7188,27/10/2015 11:00,0.0023,0.00396,0.00627,0.087,0.02756,3.623,MS,1.598,MS,MS,NS,NS,0.00022,0.00477,0.00786,0.01307,0.143,0.02357,3.441,MS,MS,12.874,313.046,1.312,2.172,3.457,0.169,33.139,41.635,0.735,50.041,13.941,332.794
7189,27/10/2015 12:00,0.0024,0.00411,0.00653,0.08,0.03108,0.819,MS,1.06,MS,MS,NS,NS,0.0002,0.00481,0.00792,0.01321,0.136,0.02654,2.65,MS,MS,10.081,309.223,1.162,2.244,3.364,0.166,34.738,31.63,-0.396,41.097,14.163,336.293
7190,27/10/2015 13:00,0.00154,0.003,0.0046,0.071,0.03369,-2.971,MS,0.688,MS,MS,NS,NS,0.00023,0.01425,0.01644,0.03125,0.171,0.02449,3.157,MS,MS,4.02,209.676,1.193,2.353,3.504,0.153,35.024,31.174,0.325,38.634,11.099,353.131
7191,27/10/2015 14:00,0.00146,0.00307,0.00458,0.066,0.03446,-0.286,MS,0.708,MS,MS,NS,NS,0.00022,0.00547,0.00743,0.01327,0.133,0.0285,2.333,MS,MS,1.739,324.694,1.013,2.211,3.176,0.144,35.367,28.036,0.254,37.894,9.461,357.028
7192,27/10/2015 15:00,0.00177,0.00423,0.00604,0.079,0.03396,-1.575,MS,0.731,MS,MS,NS,NS,0.00023,0.00686,0.00796,0.01524,0.137,0.0283,2.522,MS,MS,3.436,67.464,1.046,2.571,3.565,0.146,36.125,23.172,-0.126,34.757,7.099,20.275
7193,27/10/2015 16:00,0.00173,0.00572,0.00748,0.088,0.03267,-1.761,MS,0.605,MS,MS,NS,NS,0.00033,0.00367,0.00884,0.01286,0.158,0.02619,2.377,MS,MS,11.325,47.093,1.058,3.673,4.661,0.146,34.572,18.33,0.081,36.505,6.673,43.977
7194,27/10/2015 17:00,0.0012,0.00768,0.00892,0.117,0.02944,0.186,MS,1.063,MS,MS,NS,NS,0.00022,0.00239,0.0081,0.01086,0.131,0.02522,2.963,MS,MS,12.747,48.003,0.764,4.638,5.328,0.144,32.771,17.83,0.431,42.204,7.43,43.505
7195,27/10/2015 18:00,0.0005,0.0119,0.01248,0.152,0.02474,1.318,MS,2.391,MS,MS,NS,NS,0.00022,0.00172,0.014,0.01602,0.156,0.01929,3.175,MS,MS,10.97,42.424,0.448,7.512,7.868,0.182,29.146,15.914,0.83,52.148,4.994,49.899
7196,27/10/2015 19:00,0.00043,0.01974,0.02032,0.218,0.01613,0.419,MS,2.884,MS,MS,NS,NS,0.00017,0.00502,0.02781,0.03339,0.203,0.00613,7.558,MS,MS,4.949,45.509,0.889,17.892,18.738,0.257,18.392,16.353,1.919,60.022,2.198,34.991
7197,27/10/2015 20:00,0.00218,0.0261,0.02846,0.238,0.0093,-0.197,MS,4.039,MS,MS,NS,NS,0.0002,0.00953,0.03051,0.04047,0.209,-0.00026,8.824,MS,MS,1.877,149.872,1.203,21.524,22.668,0.255,13.95,21.952,1.698,66.982,0.955,5.962
7198,27/10/2015 21:00,0.00447,0.0296,0.03431,0.299,0.00346,2.723,MS,3.974,MS,MS,NS,NS,0.00017,0.00454,0.0274,0.0322,0.226,0.00082,7.138,MS,MS,1.784,194.659,5.696,23.536,29.27,0.337,11.389,25.108,1.905,70.231,0.444,350.418
7199,27/10/2015 22:00,0.02168,0.03397,0.05603,0.417,0.00067,1.015,MS,5.366,MS,MS,NS,NS,0.00032,0.01068,0.02988,0.04097,0.249,0.00049,5.856,MS,MS,4.377,228.132,13.48,29.222,42.774,0.4,3.37,24.887,3.558,75.581,3.609,301.023
7200,27/10/2015 23:00,0.03503,0.03484,0.0704,0.445,0.00071,2.048,MS,7.473,MS,MS,NS,NS,0.00025,0.01326,0.03013,0.04387,0.319,-0.00029,6.441,MS,MS,2.832,235.125,9.891,27.553,37.474,0.174,3.684,24.389,1.791,78.496,3.14,316.618
7201,28/10/2015 0:00,0.03795,0.03479,0.07333,0.437,0.00068,13.246,MS,7.707,MS,MS,NS,NS,0.00017,0.00237,0.02363,0.02659,0.23,0.00345,5.793,MS,MS,3.341,246.258,14.049,27.529,41.629,0.164,0.856,21.329,2.591,81.506,4.518,299.385
7202,28/10/2015 1:00,0.04622,0.03507,0.08186,0.404,0.00071,8.496,MS,5.86,MS,MS,NS,NS,0.00012,0.00944,0.02643,0.03647,0.238,0.00175,6.523,MS,MS,2.776,243.576,7.301,24.313,31.584,0.139,1.463,24.135,2.774,84.251,4.691,305.605
7203,28/10/2015 2:00,0.0234,0.03272,0.05655,0.257,0.00068,12.878,MS,4.333,MS,MS,NS,NS,Z,Z,Z,Z,Z,Z,6.501,MS,MS,2.722,250.518,5.724,21.907,27.587,0.146,1.472,7.935,3.632,86.077,4.399,298.815
7204,28/10/2015 3:00,0.03592,0.03249,0.06894,0.263,0.00071,8.048,MS,4.708,MS,MS,NS,NS,0.00014,0.0044,0.02434,0.0292,0.197,0.0019,5.954,MS,MS,3.376,269.376,2.951,18.988,21.853,0.144,4.566,26.367,2.849,86.272,6.153,304.386
7205,28/10/2015 4:00,0.05503,0.03163,0.08731,0.307,0.00069,3.869,MS,5.816,MS,MS,NS,NS,0.00005,0.00849,0.02611,0.03505,0.206,-0.00054,5.697,MS,MS,3.069,247.849,3.221,20.018,23.156,0.145,4.84,25.85,2.974,85.046,4.933,312.914
7206,28/10/2015 5:00,0.03993,0.02936,0.06983,0.233,0.00083,2.807,MS,6.186,MS,MS,NS,NS,0.00014,0.01598,0.02835,0.04486,0.221,-0.00123,5.798,MS,MS,1.977,256.263,3.789,18.665,22.398,0.16,3.751,29.186,2.661,87.311,4.395,304.557
7207,28/10/2015 6:00,0.06126,0.03104,0.09297,0.324,0.00079,4.915,MS,3.434,MS,MS,NS,NS,0.0002,0.05126,0.02999,0.08171,0.311,-0.00149,6.521,MS,MS,1.315,250.767,5.705,18.213,23.855,0.133,2.585,21.35,3.04,89.423,5.012,301.932
7208,28/10/2015 7:00,0.06069,0.02819,0.08956,0.322,0.00063,4.724,MS,3.941,MS,MS,NS,NS,0.00026,0.06003,0.03071,0.09119,0.444,-0.00138,6.168,MS,MS,2.899,250.683,32.59,22.213,54.847,0.232,1.302,26.294,12.988,89.4,3.86,306.948
7209,28/10/2015 8:00,0.11452,0.04218,0.15746,0.643,0.00112,5.44,MS,6.633,MS,MS,NS,NS,0.00086,0.11004,0.03698,0.14715,0.709,-0.00063,8.676,MS,MS,2.174,250.284,45.656,23.546,69.303,0.368,1.19,28.198,7.133,89.562,3.666,308.311
7210,28/10/2015 9:00,0.12921,0.03473,0.16459,0.737,0.00242,12.342,MS,7.766,MS,MS,NS,NS,0.0005,0.07502,0.02979,0.10518,0.532,0.00028,7.132,MS,MS,2.79,215.274,65.475,24.919,90.557,0.354,2.746,27.445,9.017,80.056,2.93,300.447
7211,28/10/2015 10:00,0.02123,0.01948,0.04102,0.215,0.01205,10.642,MS,4.003,MS,MS,NS,NS,0.00018,0.01507,0.01443,0.03002,0.223,0.01156,5.72,MS,MS,8.817,177.009,73.788,27.431,101.466,0.353,5.566,29.703,13.336,67.917,2.494,276.309
7212,28/10/2015 11:00,0.00584,0.008,0.01392,0.092,0.02201,9.119,MS,3.42,MS,MS,NS,NS,0.00007,0.00365,0.00582,0.00997,0.132,0.02146,3.843,MS,MS,14.034,170.147,11.395,13.047,24.542,0.194,17.709,29.686,5.084,59.127,5.137,172.437
7213,28/10/2015 12:00,0.00567,0.00827,0.01401,0.095,0.02498,5.521,MS,4.14,MS,MS,NS,NS,0.00005,0.00287,0.0045,0.00779,0.122,0.02372,3.769,MS,MS,14.237,154.386,11.082,13.52,24.759,0.195,20.017,12.395,7.111,54.887,6.087,170.396
7214,28/10/2015 13:00,0.00798,0.01046,0.01858,0.108,0.0231,4.608,MS,6.128,MS,MS,NS,NS,0.00016,0.0032,0.00475,0.00852,0.12,0.0215,4.455,MS,MS,12.075,150.823,7.088,9.735,16.965,0.179,23.763,20.499,6.404,49.335,6.472,151.59
7215,28/10/2015 14:00,0.00489,0.00719,0.01214,0.091,0.02473,4.829,MS,5.876,MS,MS,NS,NS,0.00011,0.00194,0.00322,0.00549,0.113,0.0248,4.853,MS,MS,14.086,145.699,8.588,9.496,18.199,0.198,24.12,24.681,7.846,47.469,8.78,140.398
7216,28/10/2015 15:00,0.00323,0.00575,0.009,0.099,0.02723,3.908,MS,5.043,MS,MS,NS,NS,0.00006,0.00148,0.00269,0.00447,0.116,0.02571,4.29,MS,MS,15.169,142.05,6.313,8.527,14.958,0.191,24.63,21.095,7.637,47.706,8.653,134.401
7217,28/10/2015 16:00,0.00514,0.00909,0.0143,0.107,0.02574,5.011,MS,5.37,MS,MS,NS,NS,-0.00002,0.00143,0.00391,0.00576,0.117,0.02425,4.567,MS,MS,14.216,140.75,3.375,7.197,10.567,0.187,25.842,23.028,7.241,47.342,9.208,146.578
7218,28/10/2015 17:00,0.00745,0.01574,0.02335,0.173,0.01896,6.542,MS,7.354,MS,MS,NS,NS,0.00004,0.0035,0.01443,0.0183,0.168,0.01447,6.752,MS,MS,10.002,146.095,1.655,9.915,11.588,0.209,22.428,26.465,7.725,53.205,7.222,151.892
7219,28/10/2015 18:00,0.00291,0.02238,0.02548,0.175,0.00915,4.419,MS,7.734,MS,MS,NS,NS,0.00003,0.0036,0.01883,0.02301,0.203,0.006,8.07,MS,MS,7.734,127.685,1.813,19.126,20.954,0.291,13.527,23.773,9.499,56.995,5.645,142.148
7220,28/10/2015 19:00,0.00091,0.01407,0.01513,0.119,0.01596,3.023,MS,7.85,MS,MS,NS,NS,-0.00001,0.0007,0.00883,0.0098,0.151,0.013,8.335,MS,MS,9.08,118.675,3.587,27.629,31.286,0.328,5.222,27.483,11.518,60.52,6.456,139.534
7221,28/10/2015 20:00,0.00208,0.01954,0.02181,0.133,0.01035,4.325,MS,9.81,MS,MS,NS,NS,-0.00009,0.00012,0.0078,0.00814,0.143,0.01358,7.741,MS,MS,6.729,137.741,0.994,19.864,20.866,0.224,9.651,28.815,10.065,65.07,8.138,138.59
7222,28/10/2015 21:00,0.00098,0.01838,0.01957,0.151,0.01067,8.262,MS,7.181,MS,MS,NS,NS,-0.00011,0,0.00538,0.00545,0.134,0.01624,7.328,MS,MS,7.557,155.251,0.567,12.634,13.239,0.195,16.009,25.63,7.007,68.483,7.663,137.517
7223,28/10/2015 22:00,0.0008,0.01562,0.01658,0.123,0.01281,6.841,MS,6.697,MS,MS,NS,NS,-0.00002,0.00028,0.00832,0.00876,0.129,0.01173,7.14,MS,MS,5.429,134.624,0.245,11.695,11.934,0.18,15.814,24.144,6.582,71.696,4.644,137.278
7224,28/10/2015 23:00,0.00269,0.02418,0.02711,0.153,0.00424,10.741,MS,7.686,MS,MS,NS,NS,-0.00013,0.00098,0.01122,0.01245,0.138,0.00838,7.654,MS,MS,3.578,118.551,1.18,18.774,19.988,0.203,9.032,28.219,7.16,74.562,1.067,171.497
7225,29/10/2015 0:00,0.00766,0.02757,0.03552,0.183,0.00092,7.259,MS,7.616,MS,MS,NS,NS,0.00001,0.00032,0.01128,0.01179,0.15,0.00738,7.398,MS,MS,1.688,140.004,4.387,22.467,26.934,0.221,2.86,22.072,7.68,79.458,5.193,304.294
7226,29/10/2015 1:00,0.01548,0.02655,0.04238,0.183,0.00042,5.356,MS,8.099,MS,MS,NS,NS,-0.00003,0.01276,0.02425,0.03756,0.205,-0.00083,7.579,MS,MS,2.987,235.288,1.988,18.693,20.743,0.192,6.724,21.114,6.965,77.765,4.751,310.906
7227,29/10/2015 2:00,0.02208,0.02567,0.04819,0.219,0.00007,8.271,MS,9.399,MS,MS,NS,NS,Z,Z,Z,Z,Z,Z,10.116,MS,MS,5.565,258.308,4.206,17.92,22.215,0.176,7.369,20.793,6.253,75.985,7.563,308.171
7228,29/10/2015 3:00,0.02701,0.02583,0.05333,0.232,0.00025,7.397,MS,9.366,MS,MS,NS,NS,0.00001,0.00319,0.01886,0.02243,0.208,0.00195,8.474,MS,MS,5.254,298.485,0.817,14.525,15.499,0.14,11.919,25.443,3.516,71.125,9.882,311.396
7229,29/10/2015 4:00,0.01794,0.02681,0.04512,0.212,0.00039,13.138,MS,7.228,MS,MS,NS,NS,0,0.00529,0.02383,0.02955,0.217,0.00057,6.894,MS,MS,4.997,285.532,0.903,15.589,16.571,0.139,11.958,17.776,2.787,70.455,7.106,302.444
7230,29/10/2015 5:00,0.02659,0.02783,0.05488,0.228,0.00042,7.963,MS,6.852,MS,MS,NS,NS,0.00004,0.01193,0.0273,0.03964,0.219,-0.0011,5.798,MS,MS,3.197,275.026,0.526,12.299,12.884,0.149,20.117,18.167,1.182,66.103,4.95,295.488
7231,29/10/2015 6:00,0.05144,0.03206,0.08413,0.391,0.00043,4.797,MS,6.017,MS,MS,NS,NS,0.0005,0.07163,0.0383,0.11031,0.371,-0.00142,9.446,MS,MS,1.003,313.3,15.915,29.089,45.189,0.218,8.079,20.137,1.153,67.803,4.862,308.186
7232,29/10/2015 7:00,0.05557,0.04054,0.09676,0.552,0.00061,6.424,MS,5.269,MS,MS,NS,NS,0.00066,0.07745,0.03397,0.11178,0.466,-0.00163,7.331,MS,MS,2.952,204.999,65.056,41.044,106.442,0.447,4.102,36.005,28.471,68.074,5.114,314.258
7233,29/10/2015 8:00,0.1346,0.04539,0.18064,0.668,0.00066,7.179,MS,8.873,MS,MS,NS,NS,0.00032,0.05588,0.03292,0.08932,0.455,-0.00153,6.832,MS,MS,1.957,274.238,41.748,31.812,73.872,0.387,2.467,28.931,5.696,69.927,4.632,310.859
7234,29/10/2015 9:00,0.14616,0.04284,0.1896,0.806,0.00119,6.886,MS,12.788,MS,MS,NS,NS,0.00109,0.1337,0.04004,0.17377,0.734,-0.00028,15.012,MS,MS,0.988,182.375,33.314,28.879,62.462,0.36,6.492,24.426,4.218,63.325,2.112,327.284
7235,29/10/2015 10:00,0.02957,0.0259,0.05584,0.343,0.01173,15.335,MS,4.406,MS,MS,NS,NS,0.00127,0.16139,0.04294,0.20437,0.695,0.0002,20.05,MS,MS,2.755,131.753,33.561,32.384,66.217,0.413,7.735,22.075,6.297,67.792,2.02,207.355
7236,29/10/2015 11:00,0.00853,0.01803,0.02673,0.199,0.02105,3.075,MS,2.847,MS,MS,NS,NS,0.00101,0.13411,0.04385,0.178,0.673,0.00128,26.35,MS,MS,1.194,151.163,18.673,25.316,44.167,0.433,14.592,27.546,4.401,63.349,3.782,141.693
7237,29/10/2015 12:00,0.00581,0.01331,0.01924,0.174,0.02705,1.212,MS,3.197,MS,MS,NS,NS,0.00069,0.06562,0.03974,0.10573,0.409,0.0058,15.633,MS,MS,2.937,157.277,12.292,20.988,33.422,0.327,20.981,28.701,4.203,56.52,2.625,192.585
7238,29/10/2015 13:00,0.01261,0.02251,0.03537,0.209,0.02102,0.735,MS,5.904,MS,MS,NS,NS,0.00063,0.01372,0.02236,0.03673,0.238,0.01552,7.454,MS,MS,3.365,174.537,4.375,8.531,13.01,0.163,33.523,16.584,1.824,34.487,14.727,295.901
7239,29/10/2015 14:00,0.006,0.01259,0.01872,0.142,0.02931,4.662,MS,3.127,MS,MS,NS,NS,0.00069,0.00924,0.01701,0.02688,0.235,0.02017,4.913,MS,MS,6.988,244.377,10.591,13.727,24.462,0.168,28.44,17.943,3.394,33.01,18.06,285.572
7240,29/10/2015 15:00,0.00143,0.00498,0.00644,0.081,0.03319,3.251,MS,1.52,MS,MS,NS,NS,0.00069,0.00267,0.00498,0.00815,0.134,0.02889,1.989,MS,MS,19.484,280.507,13.332,14.769,28.28,0.166,24.765,21.555,2.957,33.692,19.809,278.084
7241,29/10/2015 16:00,0.00143,0.00485,0.00634,0.084,0.03349,-0.044,MS,0.865,MS,MS,NS,NS,0.00055,0.0026,0.00453,0.00775,0.135,0.02933,1.604,MS,MS,19.294,280.952,12.624,14.839,27.604,0.176,25.125,20.906,3.265,32.099,18.645,275.334
7242,29/10/2015 17:00,0.00154,0.00848,0.01011,0.087,0.03047,1.965,MS,1.032,MS,MS,NS,NS,0.00033,0.0014,0.00369,0.00557,0.132,0.03063,1.412,MS,MS,19.997,278.476,11.166,16.271,27.59,0.172,23.989,16.004,3.101,33.209,18.257,277.047
7243,29/10/2015 18:00,0.00131,0.0129,0.01433,0.097,0.02588,3.259,MS,0.93,MS,MS,NS,NS,0.0001,0.00003,0.00393,0.00452,0.131,0.02971,1.188,MS,MS,14.303,269.479,0.832,5.024,5.868,0.166,32.305,14.796,0.634,37.204,13.548,278.03
7244,29/10/2015 19:00,0.00086,0.01053,0.01146,0.094,0.02796,1.68,MS,0.921,MS,MS,NS,NS,-0.00001,0.0001,0.00417,0.00478,0.127,0.02971,1.3,MS,MS,15.534,268.295,0.438,6.963,7.407,0.181,29.729,13.431,0.852,41.64,6.858,318.492
7245,29/10/2015 20:00,0.00059,0.01333,0.01398,0.119,0.0246,-1.016,MS,0.969,MS,MS,NS,NS,0.00007,0.00053,0.00778,0.0088,0.136,0.02613,1.412,MS,MS,10.388,267.092,0.396,8.314,8.744,0.207,27.34,14.97,0.992,45.439,6.312,297.209
7246,29/10/2015 21:00,0.00028,0.0129,0.01325,0.132,0.02393,-1.703,MS,0.988,MS,MS,NS,NS,0.00016,0.00167,0.02342,0.02565,0.277,0.01049,2.985,MS,MS,5.884,251.312,0.763,11.415,12.23,0.22,24.79,14.271,0.77,48.104,5.223,329.828
7247,29/10/2015 22:00,0.0004,0.01976,0.0203,0.148,0.01493,-0.607,MS,1.634,MS,MS,NS,NS,0.00015,0.00604,0.03057,0.03728,0.3,0.00403,3.329,MS,MS,4.132,253.244,0.734,10.961,11.715,0.194,25.622,20.417,0.356,49.983,4.939,335.575
7248,29/10/2015 23:00,0.00354,0.026,0.02972,0.198,0.00652,2.431,MS,2.414,MS,MS,NS,NS,0.00011,0.00277,0.02449,0.02791,0.238,0.00729,3.637,MS,MS,4.171,240.378,0.397,8.334,8.745,0.183,28.72,20.28,0.543,48.541,6.043,304.672
7249,30/10/2015 0:00,0.02987,0.03412,0.06445,0.351,0.00062,5.18,MS,4.83,MS,MS,NS,NS,0.00015,0.00868,0.02737,0.03673,0.218,0.00401,3.93,MS,MS,3.76,240.423,0.519,11.291,11.836,0.171,26.928,20.645,1.028,49.34,4.904,315.544
7250,30/10/2015 1:00,0.02844,0.03411,0.06296,0.3,0.00053,5.291,MS,6.478,MS,MS,NS,NS,0.00016,0.00155,0.01978,0.022,0.184,0.00768,3.445,MS,MS,3.155,241.637,1.029,16.921,17.977,0.203,19.742,25.542,1.259,55.125,3.709,318.209
7251,30/10/2015 2:00,0.02594,0.03216,0.05856,0.266,0.00055,9.896,MS,6.078,MS,MS,NS,NS,Z,Z,Z,Z,Z,Z,3.427,MS,MS,2.569,246.971,0.629,19.876,20.524,0.205,16.473,24.733,1.111,58.122,0.579,172.744
7252,30/10/2015 3:00,0.02139,0.03,0.05174,0.21,0.00048,7.593,MS,4.382,MS,MS,NS,NS,0.00018,0.00157,0.0207,0.02305,0.188,0.0041,2.86,MS,MS,2.346,213.312,2.657,29.565,32.296,0.29,7.96,21.002,1.133,58.932,0.372,350.381
7253,30/10/2015 4:00,0.0224,0.02942,0.05219,0.202,0.00048,4.084,MS,4.021,MS,MS,NS,NS,0.00017,0.00339,0.02467,0.02872,0.182,0.00303,2.61,MS,MS,2.947,244.464,4.516,28.726,33.34,0.297,7.481,19.168,0.825,59.459,1.959,352.805
7254,30/10/2015 5:00,0.01942,0.03046,0.05025,0.2,0.00038,2.36,MS,3.181,MS,MS,NS,NS,0.00017,0.00963,0.02646,0.03688,0.205,0.00187,2.855,MS,MS,2.452,202.637,4.911,26.567,31.547,0.359,11.398,16.126,0.475,60.12,0.646,21.372
7255,30/10/2015 6:00,0.05164,0.03567,0.08784,0.339,0.00079,1.758,MS,5.453,MS,MS,NS,NS,0.00028,0.04583,0.03196,0.07846,0.316,-0.00217,6.399,MS,MS,1.033,211.557,7.954,31.028,39.127,0.353,6.788,14.802,0.564,60.448,0.583,60.457
