8491,20/12/2017 18:00,0.00189,0.0278,0.02969,0.301,0.01164,MS,MS,2.596,N,MS,7.401,189.704,0.00039,0.00286,0.02807,0.03094,0.301,0.0116,8.2,-12.083,89.699,8.575,201.966,0.862,18.5,19.366,0.248,19.896,1.751,1.751,83.019,6.786,182.682
8492,20/12/2017 19:00,0.00146,0.02929,0.03076,0.369,0.00919,MS,MS,3.41,N,MS,5.491,187.021,0.00041,0.00185,0.02468,0.02654,0.257,0.0145,8.202,-12.511,89.328,7.907,201.402,0.567,11.391,11.962,0.215,26.897,1.224,1.224,78.716,5.664,200.135
8493,20/12/2017 20:00,0.00468,0.03732,0.042,0.351,0.00246,MS,MS,5.081,N,MS,4.528,184.612,0.00029,0.00205,0.02406,0.02612,0.24,0.01438,8.65,-13.163,90.906,5.287,213.809,2.79,19.15,21.943,0.231,20.982,1.921,1.921,77.943,2.827,283.823
8494,20/12/2017 21:00,0.02167,0.04173,0.0634,0.425,0.00067,MS,MS,4.22,N,MS,3.114,186.588,0.0005,0.00815,0.0372,0.04536,0.308,0.00319,10.564,-14.103,93.374,3.037,230.438,3.955,23.375,27.333,0.261,16.285,2.479,2.479,81.388,7.457,301.979
8495,20/12/2017 22:00,0.02121,0.0405,0.06169,0.395,0.0007,MS,MS,4.071,N,MS,4.108,221.949,0.00066,0.02671,0.04476,0.07148,0.444,0.00054,14.715,-14.506,93.522,4.642,260.035,2.155,18.108,20.266,0.232,18.94,2.532,2.532,85.451,9.024,308.776
8496,20/12/2017 23:00,0.04121,0.04352,0.08471,0.452,0.00063,MS,MS,5.842,N,MS,1.045,294.201,0.00079,0.02153,0.03848,0.06002,0.354,0.00413,10.474,-14.581,90.759,7.727,268.848,1.521,14.901,16.426,0.183,20.864,2.292,2.292,86.703,8.676,310.865
8497,21/12/2017 0:00,0.04144,0.0415,0.08295,0.422,0.00061,MS,MS,5.761,N,MS,0.988,284.65,0.00073,0.00619,0.01921,0.02541,0.221,0.01404,6.554,-14.417,85.798,10.426,276.506,1.501,15.767,17.27,0.166,18.597,1.74,1.74,79.519,8.03,312.969
8498,21/12/2017 1:00,0.06123,0.04562,0.10663,0.416,0.00089,MS,MS,7.609,N,MS,0.734,352.522,0.00078,0.00805,0.02485,0.03292,0.222,0.01067,6.25,-14.382,85.738,11.135,275.714,1.274,14.571,15.846,0.163,19.708,1.745,1.745,74.635,9.247,303.229
8499,21/12/2017 2:00,0.01592,0.03662,0.05255,0.293,0.00204,MS,MS,4.141,N,MS,3.186,350.41,Z,Z,Z,Z,Z,Z,6.412,-14.237,84.602,9.946,274.516,1.174,13.175,14.35,0.164,21.545,1.303,1.303,73.213,8.372,303.318
8500,21/12/2017 3:00,0.00324,0.02161,0.02485,0.198,0.01529,MS,MS,1.835,N,MS,7.759,329.453,0.00082,0.01355,0.02984,0.0434,0.239,0.00811,6.237,-13.794,82.441,11.564,268.382,1.272,12.315,13.588,0.155,23.445,0.838,0.838,70.893,8.874,301.946
8501,21/12/2017 4:00,0.00236,0.02469,0.02705,0.198,0.0131,MS,MS,1.542,N,MS,3.201,292.858,0.00071,0.00959,0.02759,0.03719,0.208,0.00964,5.59,-12.963,80.294,9.551,273.28,0.93,10.086,11.019,0.159,25.992,0.562,0.562,69.032,11.203,300.408
8502,21/12/2017 5:00,0.00608,0.03372,0.0398,0.213,0.00676,MS,MS,2.109,N,MS,4.231,300.755,0.00063,0.00587,0.02472,0.03059,0.214,0.01328,4.837,-11.698,77.035,10.115,272.551,1.149,10.399,11.549,0.155,25.851,0.432,0.432,69.327,9.818,311.593
8503,21/12/2017 6:00,0.00723,0.03668,0.04391,0.257,0.00386,MS,MS,2.159,N,MS,1.419,126.674,0.0006,0.00964,0.02962,0.03927,0.231,0.01049,4.309,-11.341,76.945,9.174,262.113,1.157,11.852,13.003,0.158,24.637,0.46,0.46,68.227,8.791,308.89
8504,21/12/2017 7:00,0.01509,0.03889,0.05397,0.307,0.00271,MS,MS,2.801,N,MS,2.051,89.06,0.00045,0.0086,0.03249,0.0411,0.314,0.00763,4.256,-11.125,77.835,8.997,262.063,2.281,16.384,18.66,0.168,20.807,0.827,0.827,67.683,9.259,309.672
8505,21/12/2017 8:00,0.07223,0.05514,0.1275,0.444,0.00106,MS,MS,4.964,N,MS,1.062,350.342,0.00043,0.00999,0.031,0.041,0.287,0.00843,3.979,-10.846,77.404,10.669,274.26,5.118,18.389,23.501,0.185,20.336,1.198,1.198,66.267,12.532,298.284
8506,21/12/2017 9:00,0.06475,0.04856,0.11333,0.525,0.00116,MS,MS,6.811,N,MS,0.706,333.66,0.00087,0.00547,0.02533,0.03081,0.241,0.01267,3.566,-9.215,74.06,10.504,279.743,6.319,21.054,27.367,0.208,18.268,1.594,1.594,66.18,9.458,305.431
8507,21/12/2017 10:00,0.01101,0.02699,0.038,0.346,0.01385,MS,MS,3.517,N,MS,9.904,337.944,0.00158,0.02187,0.03239,0.05428,0.334,0.00866,4.036,-7.992,73.641,8.391,275.827,10.467,20.886,31.351,0.2,19.588,2.396,2.396,65.135,11.129,300.137
8508,21/12/2017 11:00,0.02513,0.02799,0.05314,0.404,0.01538,MS,MS,6.324,N,MS,11.923,348.611,0.00161,0.05797,0.04266,0.10064,0.46,0.00794,5.831,-5.843,68.262,6.886,327.535,7.583,14.681,22.26,0.209,27.144,1.755,1.755,65.516,8.454,315.961
8509,21/12/2017 12:00,0.00562,0.01039,0.01601,0.245,0.03221,MS,MS,3.515,N,MS,17.311,351.651,0.00086,0.0167,0.02233,0.03903,0.259,0.02389,3.306,-3.374,73.372,12.296,348.963,2.342,5.685,8.024,0.159,37.055,1.317,1.317,75.527,9.984,326.053
8510,21/12/2017 13:00,0.00346,0.01007,0.01353,0.264,0.03226,MS,MS,2.99,N,MS,15.608,343.843,0.00052,0.00652,0.01504,0.02158,0.219,0.02867,2.79,-3.514,82.303,12.329,334.639,3.784,9.933,13.714,0.185,33.323,2.407,2.407,78.622,9.134,305.055
8511,21/12/2017 14:00,0.00294,0.00977,0.01271,0.27,0.03225,MS,MS,2.881,N,MS,17.501,344.544,0.00048,0.00546,0.01503,0.0205,0.22,0.0287,3.036,-3.191,82.198,14.23,334.984,1.829,6.038,7.863,0.15,36.166,1.094,1.094,78.27,10.057,329.117
8512,21/12/2017 15:00,0.00261,0.01026,0.01287,0.265,0.03113,MS,MS,3.06,N,MS,16.724,350.69,0.00048,0.00445,0.01399,0.01845,0.211,0.0286,3.577,-3.373,83.681,15.998,340.78,1.205,5.14,6.34,0.148,36.005,1.141,1.141,79.449,11.818,336.844
8513,21/12/2017 16:00,0.00147,0.01036,0.01183,0.275,0.03056,MS,MS,3.406,N,MS,15.28,2.588,0.00052,0.00517,0.01715,0.02234,0.232,0.02504,4.016,-3.993,82.657,15.666,358.335,1.025,6.248,7.268,0.156,34.555,2.162,2.162,81.791,9.734,338.494
8514,21/12/2017 17:00,0.00081,0.01137,0.01219,0.269,0.0283,MS,MS,3.129,N,MS,15.836,352.852,0.00048,0.00427,0.02334,0.02764,0.279,0.01837,5.51,-4.52,88.189,11.688,348.873,0.966,6.053,7.014,0.16,33.855,1.968,1.968,80.513,12.193,346.385
8515,21/12/2017 18:00,0.00046,0.0105,0.01096,0.262,0.02832,MS,MS,3.511,N,MS,18.665,7.221,0.00035,0.00243,0.01596,0.01841,0.236,0.02355,5.519,-5.165,85.809,15.512,353.615,0.772,5.855,6.621,0.164,33.571,2.069,2.069,81.232,13.404,349.577
8516,21/12/2017 19:00,0.0004,0.0103,0.01071,0.236,0.02868,MS,MS,3.01,N,MS,17.976,7.9,0.00029,0.00214,0.01463,0.01679,0.211,0.02496,5.213,-5.904,85.536,15.29,358.482,0.835,6.311,7.14,0.156,32.42,2.486,2.486,85.548,9.109,353.441
8517,21/12/2017 20:00,0.00023,0.00926,0.00949,0.226,0.02969,MS,MS,2.173,N,MS,17.693,354.809,0.00038,0.00157,0.01288,0.01445,0.19,0.02644,5.536,-6.667,85.931,16.674,354.725,0.751,5.085,5.83,0.144,33.486,2.097,2.097,85.003,10.435,349.6
8518,21/12/2017 21:00,0.00021,0.00736,0.00756,0.194,0.0315,MS,MS,1.764,N,MS,18.626,355.567,0.00058,0.00158,0.01474,0.01633,0.201,0.0251,6.034,-7.048,86.751,13.839,346.983,0.819,5.264,6.075,0.141,34.174,1.633,1.633,82.891,10.068,350.195
8519,21/12/2017 22:00,0.0003,0.00888,0.00918,0.201,0.02913,MS,MS,3.032,N,MS,15.081,14.907,0.00074,0.0013,0.01229,0.01362,0.191,0.02588,5.788,-7.854,87.498,12.929,8.7,0.721,4.804,5.517,0.134,34.434,1.426,1.426,83.183,10.042,353.52
8520,21/12/2017 23:00,0.00027,0.01032,0.01059,0.206,0.0275,MS,MS,4.29,N,MS,11.229,12.551,0.00048,0.00075,0.01118,0.01194,0.182,0.02698,5.888,-8.711,89.611,11.091,11.442,0.898,6.062,6.952,0.133,33.112,1.949,1.949,83.123,9.217,347.792
8521,22/12/2017 0:00,0.00019,0.01148,0.01167,0.199,0.02707,MS,MS,4.666,N,MS,10.752,353.285,0.0011,0.00124,0.0203,0.02155,0.208,0.01915,7.48,-8.591,90.387,8.194,345.616,0.507,5.467,5.966,0.129,33.822,2.332,2.332,82.489,7.762,340.574
8522,22/12/2017 1:00,0.00014,0.01156,0.0117,0.193,0.02714,MS,MS,3.884,N,MS,10.966,1.357,0.00099,0.0009,0.01282,0.01374,0.183,0.02541,6.045,-8.861,86.819,13.571,8.046,0.683,5.871,6.545,0.133,32.458,2.742,2.742,81.997,8.289,348.79
8523,22/12/2017 2:00,0.00008,0.00886,0.00894,0.176,0.02774,MS,MS,4.732,N,MS,9.817,9.175,Z,Z,Z,Z,Z,Z,6.021,-9.752,89.6,9.847,18.103,0.895,8.06,8.945,0.136,28.904,3.056,3.056,84.217,5.756,3.012
8524,22/12/2017 3:00,0.00018,0.00817,0.00836,0.18,0.02845,MS,MS,4.557,N,MS,13.883,355.876,0.00069,0.00047,0.01242,0.01291,0.173,0.02492,6.799,-9.794,89.685,9.121,343.607,0.609,4.444,5.043,0.137,33.8,4.467,4.467,81.343,10.701,343.762
8525,22/12/2017 4:00,0.0001,0.00417,0.00426,0.181,0.03331,MS,MS,9.309,N,MS,15.237,355.29,0.00057,0.00084,0.01021,0.01107,0.185,0.02804,8.9,-10.22,88.027,12.514,340.898,0.486,4.271,4.747,0.153,34.878,8.826,8.826,81.272,9.049,342.464
8526,22/12/2017 5:00,0.00042,0.00834,0.00875,0.207,0.03014,MS,MS,6.38,N,MS,11.998,345.416,0.00044,0.00126,0.01452,0.01579,0.192,0.02414,9.279,-10.586,87.969,9.607,336.368,0.552,5.582,6.125,0.125,32.372,3.07,3.07,84.217,7.61,327.387
8527,22/12/2017 6:00,0.00072,0.00901,0.00972,0.173,0.02944,MS,MS,1.557,N,MS,13.471,342.376,0.00026,0.00145,0.01803,0.01949,0.182,0.02147,5.763,-10.36,88.685,7.11,323.832,0.812,11.058,11.86,0.141,27.762,1.496,1.496,84.446,6.589,320.417
8528,22/12/2017 7:00,0.00048,0.00824,0.00872,0.169,0.03054,MS,MS,0.859,N,MS,12.187,332.095,0.00023,0.00192,0.0164,0.01834,0.223,0.02351,4.174,-10.173,85.387,7.348,319.137,1.888,14.71,16.589,0.169,25.151,1.152,1.152,84.775,6.849,302.45
8529,22/12/2017 8:00,0.00058,0.01476,0.01534,0.211,0.02466,MS,MS,1.014,N,MS,8.103,313.163,0.00026,0.00277,0.02162,0.0244,0.216,0.01839,4.092,-10.37,86.697,8.304,273.145,2.435,16.036,18.463,0.167,23.706,1.159,1.159,84.828,9.024,296.469
8530,22/12/2017 9:00,0.00066,0.01498,0.01565,0.212,0.02396,MS,MS,1.138,N,MS,9.63,318.085,0.00032,0.00315,0.01755,0.02071,0.212,0.02112,4.264,-10.784,86.499,10.037,273.373,2.302,15.259,17.553,0.207,24.151,1.933,1.933,83.038,8.499,298.268
8531,22/12/2017 10:00,0.00382,0.01804,0.02186,0.242,0.0212,MS,MS,1.488,N,MS,8.837,311.383,0.00048,0.00673,0.02017,0.02691,0.243,0.0186,4.869,-10.738,84.033,9.3,269.945,3.735,13.882,17.61,0.181,25.106,1.97,1.97,81.521,7.546,301.945
8532,22/12/2017 11:00,0.00396,0.0116,0.01556,0.228,0.02745,MS,MS,1.313,N,MS,11.502,324.749,0.00052,0.00678,0.01606,0.02285,0.214,0.02454,3.663,-9.743,71.456,10.696,326.342,6.112,14.459,20.565,0.201,25.067,2.212,2.212,76.936,7.4,305.546
8533,22/12/2017 12:00,0.0023,0.0059,0.0082,0.175,0.03301,MS,MS,0.833,N,MS,13.898,338.345,0.00042,0.00495,0.01048,0.01544,0.168,0.0297,3.696,-9.867,65.909,15.302,339.005,3.084,7.552,10.631,0.147,31.822,0.796,0.796,68.208,10.447,322.536
8534,22/12/2017 13:00,0.00316,0.00613,0.0093,0.179,0.033,MS,MS,1.022,N,MS,11.939,311.702,0.00053,0.00586,0.01084,0.01671,0.188,0.02935,3.795,-9.606,65.285,9.349,311.041,4.668,7.206,11.869,0.153,32.931,0.683,0.683,64.252,11.018,295.371
8535,22/12/2017 14:00,0.00445,0.00881,0.01326,0.187,0.03071,MS,MS,1.127,N,MS,9.213,292.736,0.00074,0.00481,0.00903,0.01385,0.184,0.03036,2.93,-9.552,64,12.229,278.975,6.18,9.923,16.1,0.164,30.531,0.765,0.765,64.6,10.106,289.587
8536,22/12/2017 15:00,0.00512,0.01082,0.01593,0.211,0.02865,MS,MS,0.967,N,MS,10.705,300.16,0.00135,0.0046,0.00968,0.01429,0.187,0.02971,2.534,-9.16,62.545,9.951,285.128,5.175,9.549,14.718,0.164,30.93,0.816,0.816,62.015,11.049,288.505
8537,22/12/2017 16:00,0.00149,0.00697,0.00846,0.197,0.03254,MS,MS,0.531,N,MS,14.161,328.37,0.00139,0.00356,0.0134,0.01696,0.217,0.02619,2.395,-8.953,63.409,7.719,293.83,3.494,8.465,11.948,0.15,31.468,0.484,0.484,61.465,10.51,323.304
8538,22/12/2017 17:00,0.00087,0.01073,0.01159,0.208,0.0295,MS,MS,0.67,N,MS,11.544,311.755,0.00052,0.00182,0.0128,0.01463,0.2,0.02796,3.868,-8.897,60.18,8.489,311.473,3.371,18.022,21.394,0.203,24.429,0.969,0.969,64.492,7.773,298.022
8539,22/12/2017 18:00,0.00051,0.01528,0.0158,0.22,0.02523,MS,MS,1.119,N,MS,9.785,314.392,0.00076,0.00438,0.02417,0.02855,0.272,0.01719,6.01,-10.142,66.31,7.252,277.747,3.505,24.316,27.818,0.273,17.863,2.123,2.123,70.315,6.955,298.579
8540,22/12/2017 19:00,0.00062,0.01741,0.01803,0.239,0.02305,MS,MS,2.032,N,MS,8.506,326.731,0.00177,0.00436,0.01734,0.0217,0.252,0.02288,6.308,-11.906,71.519,10.02,275.82,1.631,17.043,18.68,0.209,23.205,1.864,1.864,71.974,7.924,307.209
8541,22/12/2017 20:00,0.00129,0.02802,0.0293,0.25,0.01332,MS,MS,2.897,N,MS,4.063,304.366,0.00206,0.00453,0.01599,0.02053,0.222,0.02314,6.803,-13.066,74.402,9.303,284.736,1.368,13.827,15.195,0.175,25.417,0.897,0.897,73.606,10.42,308.571
8542,22/12/2017 21:00,0.00096,0.02483,0.02578,0.221,0.01521,MS,MS,2.697,N,MS,5.013,304.912,0.00137,0.00155,0.01117,0.01273,0.193,0.02562,6.532,-14.137,76.818,12.989,281.761,1.365,15.46,16.825,0.171,21.808,1.791,1.791,80.197,8.886,309.05
8543,22/12/2017 22:00,0.01335,0.03667,0.05004,0.369,0.00419,MS,MS,4.39,N,MS,2.748,239.873,0.0008,0.00121,0.01118,0.01239,0.186,0.02499,6.555,-14.68,77.534,9.594,291.456,1.54,15.188,16.731,0.188,20.716,2.079,2.079,80.742,9.574,306.566
8544,22/12/2017 23:00,0.01969,0.03917,0.05885,0.315,0.00235,MS,MS,6.47,N,MS,3.639,265.552,0.00135,0.00224,0.01042,0.01266,0.182,0.02535,6.342,-15.375,77.415,13.276,278.975,1.139,14.114,15.251,0.16,20.109,1.391,1.391,79.758,11.418,306.238
8545,23/12/2017 0:00,0.01368,0.03818,0.05187,0.282,0.00178,MS,MS,5.24,N,MS,1.493,172.057,0.00054,0.00138,0.01007,0.01145,0.177,0.02544,6.186,-15.83,76.867,11.767,285.331,1.151,12.991,14.147,0.148,20.844,1.165,1.165,78.209,11.351,308.71
8546,23/12/2017 1:00,0.01064,0.03525,0.0459,0.262,0.00366,MS,MS,5.607,N,MS,0.751,61.408,0.0005,0.00167,0.01138,0.01306,0.182,0.02433,6.646,-16.379,76.745,10.327,284.226,1.214,13.962,15.177,0.148,19.485,0.829,0.829,78.513,11.844,311.083
8547,23/12/2017 2:00,0.00079,0.01621,0.01701,0.175,0.01998,MS,MS,1.528,N,MS,10.235,297.442,Z,Z,Z,Z,Z,Z,7.738,-16.855,75.633,15.4,271.282,0.946,11.532,12.479,0.141,22.618,0.792,0.792,75.142,14.267,302.451
8548,23/12/2017 3:00,0.00151,0.01973,0.02125,0.171,0.01714,MS,MS,1.459,N,MS,10.011,304.144,0.00043,0.00072,0.00907,0.00979,0.158,0.02694,4.396,-16.421,72.992,15.888,270.567,0.967,11.927,12.896,0.138,22.763,0.256,0.256,72.883,13.877,301.964
8549,23/12/2017 4:00,0.0005,0.01689,0.01739,0.176,0.02009,MS,MS,1.217,N,MS,6.267,312.216,0.00033,0.00059,0.00754,0.00813,0.15,0.0283,3.819,-16.002,71.4,14.037,272.961,0.817,9.914,10.734,0.129,24.513,-0.005,-0.005,71.589,14.496,300.768
8550,23/12/2017 5:00,0.00156,0.02518,0.02673,0.178,0.01369,MS,MS,1.34,N,MS,5.225,321.876,0.00025,0.00057,0.00683,0.00739,0.145,0.02942,3.311,-16.399,69.333,14.872,275.928,1.059,10.346,11.407,0.141,25.755,-0.263,-0.263,70.437,13.312,297.709
8551,23/12/2017 6:00,0.00092,0.01409,0.015,0.157,0.02337,MS,MS,0.685,N,MS,11.931,328.435,0.00024,0.00093,0.01226,0.01319,0.156,0.02476,3.048,-17.003,70.925,10.676,276.841,1.234,10.562,11.798,0.138,26.135,-0.53,-0.53,68.912,11.576,297.433
8552,23/12/2017 7:00,0.00185,0.0197,0.02155,0.166,0.01943,MS,MS,1.006,N,MS,12.032,315.882,0.00026,0.00318,0.0259,0.02904,0.19,0.0132,3.394,-16.513,71.174,6.267,312.371,1.275,10.103,11.38,0.143,27.018,-0.605,-0.605,66.934,12.656,300.29
8553,23/12/2017 8:00,0.00163,0.01865,0.02028,0.169,0.02075,MS,MS,0.914,N,MS,11.338,313.305,0.00045,0.00566,0.0299,0.03555,0.199,0.01161,2.927,-14.353,67.234,3.482,302.516,1.628,9.095,10.725,0.151,28.016,-0.691,-0.691,63.781,11.71,303.9
8554,23/12/2017 9:00,0.00119,0.01589,0.01708,0.171,0.02345,MS,MS,0.757,N,MS,11.639,305.343,0.00046,0.00628,0.02542,0.03173,0.202,0.01565,3.025,-13.44,64.008,6.004,312.476,6.778,15.779,22.558,0.155,23.755,-0.148,-0.148,61.677,13.209,292.651
8555,23/12/2017 10:00,0.00483,0.01833,0.02319,0.197,0.02168,MS,MS,0.873,N,MS,9.676,302.114,0.00106,0.01711,0.03431,0.05142,0.242,0.01011,3.942,-13.313,65.311,3.925,315.15,4.94,12.646,17.587,0.177,26.192,0.02,0.02,61.021,12.632,296.019
8556,23/12/2017 11:00,0.00798,0.01595,0.02393,0.208,0.02411,MS,MS,1.187,N,MS,7.477,293.217,0.00095,0.01437,0.02358,0.03795,0.27,0.01892,3.532,-12.588,62.2,5.345,267.005,7.228,11.12,18.35,0.189,27.972,-0.017,-0.017,57.607,12.638,297.584
8557,23/12/2017 12:00,0.0099,0.01558,0.02548,0.211,0.02494,MS,MS,1.876,N,MS,6.876,288.739,0.00076,0.00368,0.00728,0.01096,0.175,0.03142,2.332,-11.244,54.261,11.311,269.734,8.174,11.384,19.559,0.188,28.808,0.21,0.21,53.97,12.544,297.041
8558,23/12/2017 13:00,0.00718,0.01324,0.02042,0.231,0.0274,MS,MS,2.807,N,MS,8.951,310.115,0.00062,0.00425,0.00916,0.01342,0.202,0.03071,2.313,-9.483,51.814,7.402,274.888,6.435,10.179,16.616,0.181,29.989,0.511,0.511,53.706,11.33,297.95
8559,23/12/2017 14:00,0.00367,0.01014,0.01381,0.207,0.03068,MS,MS,1.79,N,MS,11.61,301.957,0.00103,0.00594,0.01337,0.01931,0.238,0.02772,2.668,-8.046,53.35,7.797,291.809,6.949,12.895,19.846,0.194,29.215,0.812,0.812,51.121,11.897,293.293
8560,23/12/2017 15:00,0.00274,0.00967,0.01241,0.218,0.03164,MS,MS,1.605,N,MS,15.29,311.012,0.001,0.00232,0.00821,0.01053,0.186,0.03359,1.7,-6.223,51.548,9.237,306.431,3.814,9.636,13.452,0.187,31.471,1.104,1.104,48.515,11.321,304.637
8561,23/12/2017 16:00,0.00214,0.01096,0.0131,0.214,0.0303,MS,MS,1.752,N,MS,13.288,303.054,0.00073,0.00149,0.008,0.00949,0.197,0.03363,1.525,-6.307,44.796,10.761,293.318,2.397,9.963,12.361,0.192,31.213,0.892,0.892,47.435,12.279,300.418
8562,23/12/2017 17:00,0.00075,0.01181,0.01256,0.203,0.02955,MS,MS,1.37,N,MS,15.202,305.972,0.00056,0.00081,0.00957,0.01038,0.183,0.03224,3.065,-6.241,46.592,9.225,302.921,1.937,15.658,17.597,0.211,26.282,1.465,1.465,51.7,8.31,295.062
8563,23/12/2017 18:00,0.00017,0.01297,0.01314,0.242,0.028,MS,MS,4.174,N,MS,7.882,346.198,0.00076,0.00071,0.01708,0.01779,0.195,0.02506,4.37,-6.612,48.419,6.999,346.271,1.687,23.298,24.987,0.26,19.836,2.796,2.796,51.558,3.915,311.17
8564,23/12/2017 19:00,0.00018,0.00972,0.0099,0.212,0.0312,MS,MS,2.192,N,MS,11.289,345.164,0.00066,0.00076,0.01618,0.01694,0.196,0.02567,5.459,-7.073,60.794,8.62,333.939,0.792,10.047,10.84,0.169,31.654,1.138,1.138,60.82,9.724,326.444
8565,23/12/2017 20:00,0.00034,0.00645,0.00679,0.212,0.03361,MS,MS,1.282,N,MS,18.183,343.474,0.00049,0.00042,0.0087,0.00912,0.163,0.03214,5.783,-7.865,86.75,15.8,334.583,0.935,5.865,6.801,0.144,35.043,0.621,0.621,82.632,16.409,344.578
8566,23/12/2017 21:00,0.00018,0.00502,0.00519,0.21,0.03493,MS,MS,1.143,N,MS,20.583,353.493,0.00036,0.00053,0.00616,0.00669,0.155,0.03448,5.494,-7.959,81.082,18.156,336.738,0.614,2.991,3.606,0.142,37.479,0.402,0.402,79.376,18.075,343.459
8567,23/12/2017 22:00,0.00011,0.00382,0.00392,0.198,0.03572,MS,MS,0.992,N,MS,21.149,356.618,0.00045,0.00083,0.00676,0.00759,0.155,0.03356,4.736,-8.728,79.96,18.606,343.819,0.77,3.826,4.598,0.148,36.294,0.42,0.42,80.872,12.256,343.839
8568,23/12/2017 23:00,0.00017,0.00653,0.0067,0.202,0.0331,MS,MS,1.289,N,MS,11.505,323.782,0.00028,0.00072,0.00774,0.00846,0.157,0.03248,4.559,-9.509,77.427,14.771,337.218,1.064,7.475,8.54,0.172,32.879,0.779,0.779,80.612,5.856,319.126
8569,24/12/2017 0:00,0.00016,0.00613,0.00628,0.183,0.03318,MS,MS,1.382,N,MS,9.648,316.757,0.00035,0.00041,0.00666,0.00707,0.156,0.03305,4.531,-9.527,78.838,7.277,312.731,0.763,10.562,11.325,0.156,30.226,0.74,0.74,78.749,4.941,315.605
8570,24/12/2017 1:00,0.0002,0.00756,0.00776,0.178,0.03181,MS,MS,1.179,N,MS,9.348,308.974,0.00028,0.00043,0.00944,0.00987,0.178,0.03041,4.355,-9.447,81.61,5.901,295.182,0.837,9.435,10.273,0.15,31.641,0.47,0.47,78.971,8.662,305.724
8571,24/12/2017 2:00,0.00014,0.00618,0.00632,0.169,0.03274,MS,MS,1.039,N,MS,11.412,319.274,Z,Z,Z,Z,Z,Z,3.667,-9.6,79.76,8.689,320.555,0.54,4.878,5.418,0.144,34.469,-0.154,-0.154,79.198,9.214,321.712
8572,24/12/2017 3:00,0.00015,0.00646,0.0066,0.164,0.03243,MS,MS,0.746,N,MS,10.548,327.471,0.0004,0.0006,0.00777,0.00837,0.153,0.03186,3.422,-9.857,79.201,12.151,333.435,0.497,4.215,4.713,0.147,34.451,-0.415,-0.415,77.784,8.232,328.759
8573,24/12/2017 4:00,0.00024,0.00706,0.00729,0.162,0.03177,MS,MS,1.152,N,MS,9.049,336.451,0.00038,0.00088,0.01236,0.01325,0.164,0.02761,3.27,-10.142,81.439,9.375,339.305,0.656,8.133,8.789,0.155,31.197,-0.255,-0.255,78.436,5.601,323.425
8574,24/12/2017 5:00,0.00005,0.00707,0.00712,0.166,0.03179,MS,MS,1.104,N,MS,6.538,350.295,0.00041,0.00101,0.02435,0.02537,0.184,0.0162,3.55,-10.674,86.198,2.63,260.378,1.033,14.146,15.179,0.164,25.196,0.514,0.514,81.258,5.699,295.474
8575,24/12/2017 6:00,0.00123,0.02023,0.02146,0.182,0.01953,MS,MS,1.981,N,MS,2.885,318.17,0.00037,0.00148,0.02566,0.02714,0.201,0.01416,3.309,-11.36,91.212,3.334,228.536,1.041,11.483,12.524,0.155,27.504,0.249,0.249,84.028,6.135,307.99
8576,24/12/2017 7:00,0.01082,0.03276,0.04358,0.23,0.00904,MS,MS,3.049,N,MS,3.15,276.663,0.00035,0.00155,0.0173,0.01886,0.249,0.02103,3.357,-12.314,88.659,6.454,258.074,1.744,16.576,18.32,0.164,23.184,0.167,0.167,78.236,5.648,298.941
8577,24/12/2017 8:00,0.01481,0.04117,0.05596,0.267,0.00152,MS,MS,3.245,N,MS,3.19,288.541,0.00036,0.00093,0.01794,0.01888,0.201,0.01942,3.371,-13.919,83.575,7.53,258.237,1.505,16.184,17.689,0.169,21.406,0.145,0.145,76.349,7.108,313.84
8578,24/12/2017 9:00,0.00164,0.02217,0.02381,0.21,0.01733,MS,MS,1.781,N,MS,8.946,316.652,0.00029,0.00265,0.02557,0.02822,0.261,0.01328,3.95,-15.214,83.178,8.137,264.464,1.812,15.692,17.503,0.172,20.973,0.502,0.502,76.924,9.392,300.007
8579,24/12/2017 10:00,0.00986,0.02264,0.03248,0.227,0.01683,MS,MS,2.613,N,MS,7.237,321.619,0.00093,0.00587,0.01918,0.02506,0.262,0.01897,4.002,-15.719,78.716,8.055,263.734,3.402,11.348,14.749,0.181,25.194,0.134,0.134,74.3,8.976,308.282
8580,24/12/2017 11:00,0.00687,0.01452,0.0214,0.217,0.02396,MS,MS,2.295,N,MS,9.031,322.242,0.00067,0.0051,0.01083,0.01593,0.215,0.02667,3.339,-15.044,72.987,9.679,268.207,4.183,7.935,12.117,0.176,28.355,0.193,0.193,71.045,11.239,297.326
8581,24/12/2017 12:00,0.00687,0.01111,0.01802,0.214,0.02833,MS,MS,2.552,N,MS,7.621,308.055,0.00068,0.0044,0.00811,0.01252,0.223,0.02957,2.914,-13.724,69.777,12.124,269.709,5.162,7.752,12.913,0.188,29.132,0.631,0.631,68.099,8.977,298.439
8582,24/12/2017 13:00,0.00256,0.00578,0.00834,0.178,0.03396,MS,MS,2.054,N,MS,15.629,345.19,0.00075,0.00334,0.00764,0.01099,0.205,0.03073,2.34,-12.287,67.933,10.115,275.016,5.243,8.813,14.054,0.217,30.034,0.957,0.957,66.565,8.068,300.51
