,,10470,10570,10670,10870,10970,11070,11470,11570,11670,11770,11870,11970,20370,20470,20570,20670,20870,20970,21070,21570,21670,21870,21970,30470,30570,30670,30870,30970,31070,31170,31670,31870,31970
,, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar
,, NO, NO2, NOX, CO, O3, PM2.5, PM2.5, PM2.5S, ET, RH, WS, WD, SO2, NO, NO2, NOX, CO, O3, PM2.5, ET, RH, WS, WD, NO, NO2, NOX, CO, O3, PM2.5, PM2.5S, RH, WS, WD
,, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC
89,04/01/2024 16:00,0.0197,0.03222,0.05192,0.339,0.0084,MS,MS,10.857,4.112,51.824,2.522,178.979,0.00038,0.0162,0.02369,0.03987,0.304,0.01009,9.208,4.362,55.488,2.273,128.007,3.883,16.663,20.558,0.246,27.19,MS,4.892,38.765,4.706,206.77
90,04/01/2024 17:00,0.02576,0.03766,0.06342,0.439,0.00208,MS,MS,12.081,1.769,61.638,1.463,175.986,0.0004,0.05282,0.0343,0.0871,0.631,0.00069,11.587,1.458,70.83,1.669,129.727,1.529,19.563,21.105,0.331,23.67,MS,4.743,41.262,1.437,287.918
91,04/01/2024 18:00,0.05255,0.04143,0.09398,0.663,0.0006,MS,MS,15.77,0.974,63.68,3.645,179.552,0.00063,0.09077,0.04117,0.13197,0.958,0.00002,11.757,0.024,88.256,1.792,219.337,1.282,22.625,23.921,0.327,20.898,MS,4.802,43.546,4.289,323.453
92,04/01/2024 19:00,0.0495,0.04083,0.09032,0.635,0.00014,MS,MS,14.775,-0.399,69.31,4.425,197.422,0.00037,0.05166,0.03947,0.09113,0.712,-0.0001,9.07,-0.67,83.732,2.707,226.893,0.957,22.125,23.096,0.286,20.627,MS,4.704,46.268,4.266,310.872
93,04/01/2024 20:00,0.0532,0.04126,0.09445,0.711,0.0003,MS,MS,18.297,-0.933,76.491,1.638,178.146,0.00021,0.02109,0.04255,0.06364,0.463,0.00145,8.629,0.127,60.017,5.723,262.726,0.479,14.716,15.21,0.223,25.105,MS,3.799,46.456,6.04,310.754
94,04/01/2024 21:00,0.03803,0.03885,0.07688,0.627,0.0025,MS,MS,14.552,-0.243,66.916,0.928,257.063,0.00013,0.0091,0.03508,0.04418,0.358,0.00539,7.753,-0.306,57.966,3.967,243.528,0.226,8.853,9.094,0.189,28.822,MS,2.771,47.335,7.804,284.806
95,04/01/2024 22:00,0.00038,0.01098,0.01136,0.189,0.0251,MS,MS,2.792,3.686,40.551,10.355,297.405,0.00017,0.01241,0.03593,0.04834,0.267,0.0067,5.162,0.911,50.708,4.34,277.614,0.222,10.48,10.718,0.15,26.804,MS,3.544,48.609,6.042,287.708
96,04/01/2024 23:00,0.00113,0.0123,0.01342,0.196,0.02362,MS,MS,2.795,3.574,40.216,9.715,295.387,0.00014,0.00425,0.02424,0.0285,0.234,0.01622,3.914,1.788,47.012,5.696,277.192,0.047,4.987,5.049,0.083,31.465,MS,1.695,46.522,8.167,300.887
97,05/01/2024 0:00,0.006,0.01852,0.02454,0.186,0.01882,MS,MS,2.46,3.659,37.929,13.091,287.683,0.00014,0.00439,0.02003,0.02442,0.188,0.01968,2.34,1.994,44.245,8.956,269.061,0.095,6.635,6.746,0.092,28.872,MS,2.099,48.242,7.025,288.784
98,05/01/2024 1:00,0.00383,0.01368,0.01749,0.186,0.02042,MS,MS,4.469,2.195,49.566,16.699,343.695,0.0002,0.00193,0.01227,0.0142,0.165,0.02521,2.136,1.829,46.026,10.984,314.243,0.427,7.273,7.716,0.096,27.62,MS,4.729,62.523,15.421,330.935
99,05/01/2024 2:00,0.00006,0.00419,0.00424,0.166,0.02924,MS,MS,7.674,-0.626,96.222,25.286,359.083,Z,Z,Z,Z,Z,Z,7.16,-0.239,93.04,20.23,347.332,0.313,3.615,3.945,0.139,34.918,MS,4.307,77.673,15.752,338.664
100,05/01/2024 3:00,0.00005,0.00379,0.00384,0.161,0.03082,MS,MS,5.611,-0.848,95.165,20.101,344.397,0.00011,0.00044,0.00891,0.00935,0.16,0.02967,5.668,-0.501,99.423,16.106,338.115,0.088,3.597,3.702,0.164,35.257,MS,3.309,76.851,10.213,305.621
101,05/01/2024 4:00,Z,Z,Z,Z,Z,MS,MS,4.002,-0.955,92.739,19.756,345.57,0.00009,0.00031,0.00686,0.00717,0.147,0.03386,3.926,-0.598,95.14,20.229,337.958,Z,Z,Z,Z,Z,MS,2.51,76.416,9.614,313.728
102,05/01/2024 5:00,0.00001,0.00326,0.00328,0.151,0.03545,MS,MS,2.837,-1.008,87.345,17.752,342.111,0.00012,0.00032,0.00658,0.0069,0.137,0.03577,2.641,-0.696,87.341,16.314,335.275,0.12,3.384,3.518,0.17,38.931,MS,1.614,73.721,8.166,302.508
103,05/01/2024 6:00,0.00006,0.00745,0.00749,0.164,0.03221,MS,MS,2.548,-1.027,82.255,6.22,332.442,0.0001,0.00138,0.01423,0.01561,0.157,0.03018,2.8,-0.581,79.516,7.004,313.195,0.219,6.967,7.194,0.198,34.227,MS,1.781,75.983,3.553,274.233
104,05/01/2024 7:00,0.00872,0.03518,0.04387,0.21,0.00945,MS,MS,4.795,-1.134,83.336,4.591,258.193,0.0001,0.00178,0.02158,0.02336,0.192,0.02228,3.083,-0.938,84.264,6.819,266.478,0.247,10.469,10.713,0.226,29.756,MS,1.782,77.342,3.284,309.696
105,05/01/2024 8:00,0.01506,0.04185,0.05692,0.28,0.00391,MS,MS,11.715,-2.16,85.816,2.278,238.88,0.00014,0.00677,0.03352,0.04029,0.279,0.01188,3.15,-1.573,85.268,5.119,256.399,0.907,13.883,14.799,0.249,26.128,MS,1.489,76.797,3.551,315.021
106,05/01/2024 9:00,0.01758,0.04171,0.05929,0.332,0.00102,MS,MS,7.268,-3.515,99.817,1.831,204.671,0.00018,0.01552,0.04021,0.05572,0.33,0.00592,3.496,-2.595,91.352,6.513,259.199,5.837,18.749,24.593,0.291,20.41,MS,1.699,76.547,4.497,308.076
107,05/01/2024 10:00,0.04994,0.04352,0.09346,0.44,0.00257,MS,MS,11.637,-2.838,99.759,0.258,289.842,0.00025,0.02685,0.03921,0.06605,0.394,0.0073,4.426,-2.716,88.025,4.661,263.519,2.982,13.863,16.85,C,25.329,MS,2.001,73.474,5.158,311.733
108,05/01/2024 11:00,0.04704,0.03822,0.08526,0.419,0.00725,MS,MS,11.333,-0.114,71.671,1.186,274.68,0.00024,0.01955,0.02897,0.04852,0.353,0.01586,4.085,-1.215,69.717,2.202,245.705,8.779,16.703,25.485,C,21.916,MS,2.95,71.026,5.464,291.315
109,05/01/2024 12:00,0.0123,0.02094,0.03324,0.293,0.0201,MS,MS,8.887,0.482,55.284,4.906,206.596,0.00036,0.01068,0.01938,0.03006,0.241,0.02389,4.786,0.158,54.794,4.519,212.497,9.874,16.468,26.343,C,23.097,MS,C,61.987,3.479,275.484
110,05/01/2024 13:00,0.01137,0.02047,0.03184,0.311,0.01888,MS,MS,8.207,0.798,53.48,5.511,197.428,0.00057,0.00899,0.01871,0.0277,0.238,0.02403,5.844,0.935,50.612,5.161,210.58,8.719,17.269,25.988,C,23.966,MS,C,50.305,4.453,200.318
111,05/01/2024 14:00,0.00845,0.01547,0.02392,0.277,0.02437,MS,MS,7.418,1.971,45.923,6.052,197.401,0.0005,0.00748,0.0136,0.02108,0.2,0.02735,5.307,2.429,41.995,7.457,203.511,1.973,5.337,7.308,0.011,35.887,MS,4.451,36.915,5.03,201.518
112,05/01/2024 15:00,0.00349,0.01075,0.01424,0.213,0.02945,MS,MS,5.535,2.627,39.92,7.144,196.243,0.00031,0.00463,0.01039,0.01502,0.183,0.02674,4.666,3.126,38.423,5.976,167.297,1.384,4.823,6.202,0.02,37.384,MS,4.22,33.376,8.613,211.753
113,05/01/2024 16:00,0.00384,0.01662,0.02047,0.245,0.02173,MS,MS,5.872,2.084,41.241,5.714,186.948,0.00028,0.00576,0.01625,0.02203,0.234,0.01997,5.886,3.089,37.825,3.22,162.404,1.318,4.235,5.547,0.022,38.545,MS,3.408,29.617,12.51,246.981
114,05/01/2024 17:00,0.00419,0.02871,0.0329,0.302,0.00946,MS,MS,7.782,0.375,45.752,3.812,211.575,0.00023,0.01868,0.0306,0.0493,0.485,0.00406,11.456,0.247,51.75,4.106,137.486,0.853,6.57,7.414,0.048,35.634,MS,3.718,31.304,9.125,250.675
115,05/01/2024 18:00,0.0074,0.03539,0.04279,0.43,0.00216,MS,MS,11.452,-0.895,55.083,1.464,158.319,0.00026,0.03147,0.03549,0.06695,0.667,0.00032,14.164,-1.171,58.436,3.236,163.126,0.492,15.283,15.765,0.169,26.069,MS,6.666,35.189,0.943,235.723
116,05/01/2024 19:00,0.03118,0.03799,0.06916,0.557,0.00075,MS,MS,15.751,-1.683,60.994,2.02,167.266,0.00014,0.00628,0.02723,0.03353,0.355,0.0142,8.379,-0.493,41.853,4.429,203.132,0.735,26.014,26.737,0.212,15.656,MS,9.444,40.141,1.832,219.433
117,05/01/2024 20:00,0.03155,0.03873,0.07028,0.559,0.00071,MS,MS,15.233,-2.046,59.919,1.541,178.763,0.0001,0.0013,0.02803,0.02933,0.313,0.01174,7.751,-1.104,44.68,3.038,198.426,2.176,29.799,31.961,0.243,12.418,MS,8.73,41.042,0.703,181.364
118,05/01/2024 21:00,0.0304,0.03756,0.06796,0.553,0.00082,MS,MS,16.53,-2.598,64.151,2.243,181.085,0.00012,0.00221,0.02904,0.03124,0.298,0.01039,7.093,-1.979,49.949,2.181,173.891,1.729,25.688,27.407,0.231,15.621,MS,8.049,41.844,1.303,188.062
119,05/01/2024 22:00,0.02627,0.0406,0.06687,0.491,0.00099,MS,MS,18.046,-2.699,58.787,0.667,178.115,0.00012,0.00122,0.02777,0.02898,0.329,0.01036,7.779,-2.047,49.911,2.44,188.241,7.546,36.139,43.662,0.385,7.316,MS,10.816,44.719,3.519,338.029
120,05/01/2024 23:00,0.02766,0.03868,0.06634,0.513,0.0011,MS,MS,19.26,-3.279,64.09,1.135,149.206,0.00019,0.00722,0.03838,0.0456,0.342,0.00374,8.973,-2.45,51.793,1.93,296.077,1.389,23.649,25.016,0.233,17.54,MS,5.804,44.483,2.908,305.664
121,06/01/2024 0:00,0.03816,0.03932,0.07748,0.549,0.00102,MS,MS,18.915,-4.486,68.919,0.714,291.799,0.00017,0.00972,0.0409,0.05062,0.358,0.00153,9.817,-3.429,55.735,1.485,257.746,1.184,30.369,31.535,0.313,9.599,MS,7.778,51.703,0.681,133.757
122,06/01/2024 1:00,0.05132,0.03695,0.08827,0.66,0.001,MS,MS,22.851,-4.894,84.791,0.63,133.502,0.00016,0.01503,0.0381,0.05313,0.483,0.00116,9.096,-4.147,58.698,1.55,206.326,9.711,36.412,46.082,0.405,3.482,MS,7.703,57.358,1.245,324.592
123,06/01/2024 2:00,0.05671,0.03741,0.09411,0.622,0.00109,MS,MS,23.828,-5.799,99.593,1.482,188.487,Z,Z,Z,Z,Z,Z,6.987,-4.85,59.501,3.056,268.304,18.91,37.939,56.824,0.435,1.218,MS,7.795,62.829,1.798,275.898
124,06/01/2024 3:00,0.05996,0.03718,0.09714,0.615,0.00068,MS,MS,19.947,-6.262,99.777,0.447,286.128,0.00011,0.00834,0.03704,0.04538,0.369,0.00249,7.445,-5.606,62.069,2.016,274.035,22.96,37.863,60.791,0.444,1.397,MS,7.331,65.923,2.159,312.353
125,06/01/2024 4:00,Z,Z,Z,Z,Z,MS,MS,21.287,-7.038,99.719,0.566,1.286,0.00012,0.01512,0.03695,0.05207,0.423,0.00205,7.748,-6.435,66.689,3.335,269.442,Z,Z,Z,Z,Z,MS,6.224,69.762,2.334,276.494
126,06/01/2024 5:00,0.08698,0.03789,0.12488,0.621,0.00037,MS,MS,20.185,-7.534,99.642,0.877,338.371,0.00006,0.00539,0.02993,0.03532,0.285,0.00642,4.666,-6.982,64.701,3.339,271.254,19.509,36.806,56.288,0.33,1.217,MS,3.589,67.949,2.718,299.256
127,06/01/2024 6:00,0.10461,0.03983,0.14443,0.709,0.00055,MS,MS,17.825,-7.102,99.629,0.165,271.82,0.00008,0.00605,0.0319,0.03795,0.28,0.00393,4.546,-6.813,65.564,3.134,276.997,6.908,34.929,41.813,0.256,1.961,MS,2.742,64.991,1.806,291.987
128,06/01/2024 7:00,0.09383,0.04141,0.13524,0.663,0.00073,MS,MS,14.797,-6.261,99.806,0.74,190.624,0.00009,0.00892,0.03373,0.04265,0.281,0.00248,4.588,-6.367,66.681,3.197,239.176,8.183,36.171,44.331,0.272,1.462,MS,3.27,63.904,1.465,250.994
129,06/01/2024 8:00,0.04904,0.03586,0.0849,0.512,0.00075,MS,MS,12.214,-5.668,84.785,0.511,163.66,0.00017,0.01711,0.03728,0.05439,0.314,0.00116,5.906,-5.855,65.983,2.462,293.318,16.184,37.944,54.109,0.322,0.94,MS,3.414,64.003,1.172,321.113
130,06/01/2024 9:00,0.07699,0.03822,0.1153,0.568,0.00073,MS,MS,13.592,-5.107,82.973,2.808,347.789,0.00028,0.03381,0.03927,0.07308,0.322,0.00095,7.953,-5.077,63.735,2.465,295.772,33.033,39.671,72.686,0.418,1.157,MS,4.459,66.683,2.525,282.266
131,06/01/2024 10:00,0.11439,0.045,0.15939,0.848,0.00129,MS,MS,13.263,-3.99,76.166,3.211,318.543,0.00025,0.03096,0.03529,0.06624,0.401,0.00316,8.929,-4.863,65.993,3.538,268.128,9.478,28.537,37.999,0.311,8.345,MS,3.858,61.63,2.801,304.594
132,06/01/2024 11:00,0.10695,0.04745,0.1544,0.868,0.0019,MS,MS,13.788,-3.035,75.678,0.312,5.191,0.00032,0.03815,0.03517,0.07331,0.505,0.0049,9.212,-3.74,61.443,3.458,247.842,4.587,17.901,22.475,0.258,16.968,MS,3.732,57.843,5.364,302.029
133,06/01/2024 12:00,0.07492,0.04129,0.1161,0.775,0.00264,MS,MS,13.461,-1.676,70.985,3.858,346.642,0.00028,0.02837,0.03469,0.06305,0.467,0.00698,9.699,-2.949,57.907,1.917,291.779,3.614,15.103,18.706,0.233,20.735,MS,3.853,53.402,4.864,311.767
134,06/01/2024 13:00,0.00763,0.01941,0.02705,0.297,0.01374,MS,MS,6.534,-0.663,53.022,7.255,8.176,0.00056,0.05507,0.04155,0.09662,0.581,0.00449,13.882,-1.553,55.368,1.21,189.042,4.91,16.046,20.947,0.244,19.103,MS,5.077,51.462,4.24,293.511
135,06/01/2024 14:00,0.00247,0.01161,0.01408,0.234,0.02035,MS,MS,5.559,-0.191,46.136,9.86,21.105,0.00063,0.06381,0.04269,0.1065,0.617,0.00481,16.373,-0.666,53.5,2.031,34.208,2.687,9.355,12.035,0.207,26.805,MS,4.431,47.287,7.125,336.509
136,06/01/2024 15:00,0.00125,0.01044,0.01169,0.221,0.02327,MS,MS,5.68,-0.537,42.66,11.941,17.427,0.00038,0.00822,0.02187,0.0301,0.256,0.01526,7.747,0.001,46.241,4.475,0.816,1.04,5.766,6.802,0.176,31.086,MS,3.13,44.703,7.854,0.298
137,06/01/2024 16:00,0.0011,0.0127,0.0138,0.225,0.02109,MS,MS,6.611,-0.959,45.081,13.661,21.293,0.0003,0.00221,0.01505,0.01725,0.202,0.02145,6.943,-0.752,45.794,9.235,23.009,0.661,6.306,6.964,0.169,31.069,MS,3.501,45.292,7.809,13.176
138,06/01/2024 17:00,0.00117,0.01504,0.01621,0.247,0.01443,MS,MS,15.213,-2.361,59.416,15.339,24.742,0.00016,0.00174,0.01318,0.01491,0.199,0.01769,13.146,-2.541,61.437,15.359,19.094,0.647,8.249,8.896,0.186,26.779,MS,5.776,55.694,10.557,17.429
139,06/01/2024 18:00,0.00029,0.01541,0.01571,0.258,0.01391,MS,MS,24.94,-3.9,67.141,13.124,6.141,0.00016,0.00121,0.01537,0.01658,0.208,0.0178,20.85,-3.563,63.335,14.581,7.221,0.583,9.465,10.047,0.205,23.847,MS,12.547,65.25,11.061,359.655
140,06/01/2024 19:00,0.00002,0.00919,0.00921,0.229,0.01581,MS,MS,38.169,-5.624,91.963,19.589,4.038,0.00013,0.0028,0.01444,0.01724,0.216,0.01518,32.407,-4.8,85.598,15.777,357.645,0.588,8.926,9.517,0.204,21.374,MS,19.843,75.915,12.885,353.311
141,06/01/2024 20:00,0.00024,0.01137,0.01161,0.222,0.01242,MS,MS,35.323,-6.328,99.744,19.218,0.028,0.00012,0.00245,0.01447,0.01692,0.211,0.01262,32.89,-5.975,99.904,16.174,344.792,0.906,12.505,13.421,0.215,16.689,MS,21.018,82.512,11.602,347.052
142,06/01/2024 21:00,0.00054,0.01497,0.01551,0.232,0.0089,MS,MS,33.242,-6.792,99.621,18.675,1.115,0.00029,0.00168,0.01777,0.01945,0.216,0.00955,29.825,-6.409,99.76,12.548,357.876,1.115,14.074,15.194,0.213,14.206,MS,19.15,82.389,14.384,332.381
143,06/01/2024 22:00,0.00122,0.01615,0.01737,0.24,0.00312,MS,MS,33.591,-8.442,99.679,18.936,8.222,0.00045,0.00261,0.01872,0.02132,0.22,0.00367,30.202,-7.989,99.813,18.447,2.687,1.22,14.462,15.693,0.22,7.664,MS,21.973,81.902,9.349,337.441
144,06/01/2024 23:00,0.00106,0.01259,0.01365,0.234,0.00294,MS,MS,31.576,-9.106,99.66,20.46,4.82,0.0003,0.0037,0.01642,0.02013,0.225,0.00268,30.304,-8.595,99.812,15.321,351.651,1.638,13.674,15.325,0.219,4.801,MS,23.714,80.958,11.746,341.868
145,07/01/2024 0:00,0.00051,0.00919,0.0097,0.21,0.00501,MS,MS,24.993,-9.523,99.788,24.115,356.969,0.00027,0.00314,0.01268,0.01582,0.208,0.00452,25.931,-9.125,99.892,19.487,342.721,1.493,9.273,10.781,0.201,7.171,MS,18.315,76.03,15.58,336.708
146,07/01/2024 1:00,0.0006,0.00816,0.00876,0.202,0.00582,MS,MS,23.011,-9.567,99.822,22.022,355.103,0.0002,0.00301,0.01038,0.0134,0.198,0.00635,22.395,-9.278,99.929,20.616,341.719,1.17,7.284,8.471,0.185,9.117,MS,15.995,75.23,12.939,332.919
147,07/01/2024 2:00,0.00037,0.00601,0.00638,0.186,0.0085,MS,MS,17.428,-9.826,98.854,20.676,355.788,Z,Z,Z,Z,Z,Z,18.203,-9.506,99.669,18.998,346.693,1.145,6.244,7.408,0.175,10.088,MS,12.312,74.941,11.89,337.933
148,07/01/2024 3:00,0.00035,0.00623,0.00658,0.189,0.00802,MS,MS,16.136,-10.096,99.156,16.424,1.04,0.0002,0.00211,0.00933,0.01143,0.195,0.0083,14.937,-9.733,98.644,15.174,345.507,1.533,6.529,8.083,0.179,9.917,MS,11.713,78.029,11.068,336.609
149,07/01/2024 4:00,Z,Z,Z,Z,Z,MS,MS,13.451,-10.4,99.97,19.716,355.416,0.00014,0.00243,0.00928,0.0117,0.197,0.00885,13.375,-9.991,100.097,13.656,344.695,Z,Z,Z,Z,Z,MS,9.842,79.571,9.132,347.206
150,07/01/2024 5:00,0.00023,0.0048,0.00503,0.178,0.01187,MS,MS,12.291,-11.175,99.818,17.85,356.404,0.00011,0.00209,0.0085,0.01059,0.191,0.01095,11.909,-10.641,100.017,13.632,347.037,1.172,5.603,6.797,0.17,12.929,MS,9.02,78.977,8.885,350.588
151,07/01/2024 6:00,0.00019,0.005,0.00518,0.178,0.01306,MS,MS,11.444,-11.907,99.857,16.631,359.145,0.0001,0.00247,0.00868,0.01114,0.189,0.0121,10.924,-11.365,100.069,13.438,352.909,1.058,4.882,5.962,0.166,15.373,MS,8.357,77.253,9.365,351.139
152,07/01/2024 7:00,0.00019,0.00549,0.00568,0.178,0.01363,MS,MS,10.6,-12.748,99.901,14.687,9.95,0.00014,0.00388,0.00842,0.01229,0.182,0.0137,10.675,-12.23,97.303,14.245,1.33,1.285,4.965,6.272,0.166,15.907,MS,8.212,75.064,9.953,339.409
153,07/01/2024 8:00,0.00016,0.00462,0.00478,0.176,0.01511,MS,MS,10.231,-13.209,99.983,14.633,359.847,0.00008,0.00225,0.00937,0.01162,0.193,0.01452,10.106,-12.759,89.137,12.317,357.135,1.463,5.284,6.77,0.169,16.031,MS,7.789,75.456,9.127,335.996
154,07/01/2024 9:00,0.00025,0.00601,0.00626,0.182,0.01452,MS,MS,10.026,-13.398,99.029,12.037,0.573,0.0001,0.00256,0.01046,0.01302,0.199,0.01437,9.864,-13.051,87.477,12.501,0.189,1.517,6.115,7.654,0.179,15.587,MS,7.79,75.936,8.254,329.494
155,07/01/2024 10:00,0.00094,0.00466,0.0056,0.179,0.01574,MS,MS,9.643,-13.538,99.602,14.616,356.038,0.00012,0.00399,0.00971,0.0137,0.206,0.01537,9.911,-13.127,92.597,12.576,348.02,2.361,5.865,8.249,0.186,15.947,MS,7.727,75.712,9.16,330.22
156,07/01/2024 11:00,0.00179,0.00384,0.00563,0.184,0.01624,MS,MS,10.013,-13.529,92.526,15.67,356.592,0.00013,0.00461,0.00649,0.0111,0.192,0.01748,9.211,-13.137,83.826,13.608,342.071,3.345,4.828,8.194,0.187,17.152,MS,7.655,73.921,10.363,332.423
157,07/01/2024 12:00,0.00219,0.00319,0.00539,0.183,0.01777,MS,MS,9.801,-13.437,85.622,13.649,3.01,0.00014,0.00499,0.00553,0.01052,0.194,0.01939,9.083,-13.051,78.15,12.427,349.755,3.23,3.921,7.169,0.177,18.182,MS,7.506,70.674,8.638,341.567
158,07/01/2024 13:00,0.00299,0.00347,0.00646,0.196,0.01845,MS,MS,9.949,-13.339,81.935,11.24,18.367,0.00015,0.0053,0.00506,0.01036,0.199,0.02082,8.934,-12.647,76.122,11.86,4.369,3.035,3.617,6.676,0.182,19.135,MS,7.397,69.723,5.958,350.34
159,07/01/2024 14:00,0.00448,0.00438,0.00886,0.204,0.01822,MS,MS,10.051,-13.113,80.052,9.082,24.881,0.00017,0.00582,0.00577,0.01159,0.204,0.02101,9.601,-12.355,73.307,9.928,5.488,3.742,3.974,7.739,0.192,19.657,MS,7.393,67.392,5.9,359.275
160,07/01/2024 15:00,0.00524,0.00627,0.01151,0.214,0.01717,MS,MS,10.524,-13.291,78.392,7.879,37.984,0.00021,0.00683,0.00758,0.0144,0.212,0.01964,10.036,-12.076,71.316,6.979,38.631,3.514,4.456,7.99,0.196,19.354,MS,7.584,67.657,4.785,49.799
161,07/01/2024 16:00,0.00462,0.0086,0.01322,0.226,0.01513,MS,MS,11.303,-13.389,78.195,4.483,57.468,0.00023,0.00729,0.01059,0.01787,0.206,0.01652,9.662,-13.013,73.193,6.022,57.024,3.838,7.019,10.875,0.217,18.277,MS,7.635,67.637,3.843,87.964
162,07/01/2024 17:00,0.00374,0.01392,0.01766,0.254,0.01038,MS,MS,11.751,-13.712,79.845,2.958,134.303,0.00015,0.00327,0.01052,0.01379,0.227,0.01509,9.733,-14.381,78.613,5.588,125.455,3.494,13.633,17.138,0.304,11.533,MS,8.269,71.746,2.444,99.518
163,07/01/2024 18:00,0.0029,0.01832,0.02122,0.283,0.00603,MS,MS,12.421,-15.145,87.604,3.085,148.004,0.00009,0.00378,0.01629,0.02007,0.288,0.00866,11.065,-15.475,95.372,5.469,120.268,5.905,23.261,29.174,0.389,4.199,MS,9.441,76.439,2.178,97.678
164,07/01/2024 19:00,0.02584,0.02776,0.05363,0.639,0.00093,MS,MS,16.519,-15.614,98.742,2.402,138.547,0.00007,0.00493,0.01933,0.02425,0.345,0.00604,11.155,-15.962,98.498,4.611,122.908,11.178,27.324,38.524,0.391,1.85,MS,11.042,79.726,2.509,186.403
165,07/01/2024 20:00,0.04065,0.03032,0.07099,0.597,0.00083,MS,MS,17.444,-16.092,99.899,1.114,142.329,0.00008,0.00529,0.02221,0.0275,0.523,0.00419,10.491,-16.208,100.083,5.1,130.201,6.238,24.714,30.974,0.318,2.661,MS,9.94,80.992,1.775,179.836
166,07/01/2024 21:00,0.04426,0.03085,0.07509,0.508,0.00067,MS,MS,16.761,-16.448,99.821,1.824,169.068,0.00006,0.00362,0.0231,0.02672,0.313,0.00294,10.9,-16.036,100.031,3.05,139.273,29.023,30.294,59.339,0.468,2.348,MS,12.008,82.146,0.942,214.408
167,07/01/2024 22:00,0.04503,0.0298,0.07484,0.359,0.00064,MS,MS,15.848,-16.616,99.717,3.106,180.936,0.00011,0.01176,0.02563,0.0374,0.338,0.00196,12.612,-16.15,94.579,2.062,182.679,35.673,30.374,66.069,0.467,2.406,MS,13.826,82.168,2.673,280.758
168,07/01/2024 23:00,0.02161,0.027,0.04861,0.39,0.00094,MS,MS,23.041,-17.042,99.701,2.505,186.772,0.0003,0.02872,0.0295,0.05828,0.368,0.00186,16.902,-17.531,100.024,2.913,234.662,24.266,28.031,52.319,0.412,2.24,MS,12.185,80.969,4.328,290.497
169,08/01/2024 0:00,0.03585,0.02895,0.0648,0.48,0.0009,MS,MS,26.667,-17.505,99.74,2.21,203.3,0.00023,0.03071,0.02801,0.05865,0.356,0.00281,18.082,-18.261,99.94,4.375,264.635,16.347,23.729,40.097,0.32,2.152,MS,11.177,79.973,5.27,287.514
170,08/01/2024 1:00,0.05183,0.03049,0.08232,0.483,0.00065,MS,MS,26.81,-17.829,99.783,3.369,225.475,0.00021,0.02671,0.02747,0.05422,0.295,0.00222,13.613,-19.01,99.921,4.277,240.703,4.904,18.195,23.12,0.239,3.042,MS,9.4,79.027,6.207,303.385
171,08/01/2024 2:00,0.04018,0.02791,0.06809,0.427,0.00075,MS,MS,22.091,-18.749,99.8,3.563,220.959,Z,Z,Z,Z,Z,Z,12.371,-19.766,99.932,3.845,233.929,6.64,18.685,25.346,0.229,2.356,MS,8.741,78.732,5.774,301
172,08/01/2024 3:00,0.04046,0.02666,0.06712,0.384,0.00081,MS,MS,17.757,-19.038,99.8,3.155,221.801,0.00019,0.02157,0.0248,0.04637,0.252,0.0023,10.231,-20.004,99.975,4.556,260.188,5.13,17.287,22.438,0.211,2.565,MS,8.232,78.302,6.829,301.9
173,08/01/2024 4:00,Z,Z,Z,Z,Z,MS,MS,16.415,-19.191,99.8,3.272,221.777,0.00023,0.02521,0.02613,0.05135,0.266,0.0022,9.292,-19.771,99.996,5.233,259.039,Z,Z,Z,Z,Z,MS,8.075,78.222,6.409,306.658
174,08/01/2024 5:00,0.06128,0.0285,0.08978,0.337,0.00061,MS,MS,15.491,-19.357,99.8,2.482,244.778,0.00028,0.02939,0.02654,0.05594,0.258,0.00317,9.026,-19.613,100,5.782,271.653,8.418,19.365,27.802,0.234,1.92,MS,8.162,78.141,7.806,295.109
175,08/01/2024 6:00,0.07565,0.02906,0.1047,0.34,0.00105,MS,MS,17.652,-19.274,99.8,0.901,276.662,0.00019,0.01369,0.02352,0.03722,0.306,0.00544,10.329,-19.456,100.001,6.091,275.622,6.418,19.234,25.67,0.216,2.823,MS,8.121,77.727,7.22,298.718
