89,04/01/2021 16:00,0.02106,0.03624,0.0573,C,0.00782,MS,MS,9.828,-0.728,66.378,0.599,19.779,0.00016,0.00132,0.0096,0.01092,0.173,0.03193,0.901,2.766,64.857,11.818,172.926,31.742,44.521,76.254,0.586,5.408,MS,9.082,53.847,1.459,165.296
90,04/01/2021 17:00,0.02337,0.03978,0.06316,0.015,0.00395,MS,MS,10.218,0.226,74.728,2.203,167.317,0.0001,0.00046,0.00659,0.00705,0.153,0.03263,0.553,2.356,77.974,17.763,164.534,30.97,46.129,77.091,0.62,2.006,MS,8.205,60.408,0.866,115.244
91,04/01/2021 18:00,0.00379,0.02908,0.03288,-0.068,0.01149,MS,MS,9.324,1.786,79.944,5.596,166.298,0.00008,0.00017,0.00489,0.00507,0.148,0.03218,0.495,2.066,87.784,16.59,162.229,35.748,47.807,83.549,0.647,0.897,MS,8.24,65.614,2.161,78.612
92,04/01/2021 19:00,0.0019,0.02227,0.02417,-0.082,0.01574,MS,MS,4.364,1.964,80.547,4.503,145.135,0.00007,0.00023,0.00579,0.00601,0.144,0.03034,0.629,1.639,93.614,10.892,142.695,28.262,45.619,73.876,0.582,0.94,MS,7.382,70.314,1.652,39.024
93,04/01/2021 20:00,0.00066,0.01648,0.01714,-0.077,0.02005,MS,MS,3.223,1.556,84.046,4.007,117.685,0.00005,0.00159,0.01711,0.01866,0.177,0.01955,0.945,1.004,100.086,2.635,67.815,29.857,44.487,74.34,0.592,0.989,MS,8.819,74.91,1.098,279.437
94,04/01/2021 21:00,0.01324,0.03002,0.04326,0.026,0.00872,MS,MS,6.353,0.276,95.79,2.428,241.246,0.00013,0.01266,0.03947,0.05213,0.289,0.00144,3.398,0.525,100.013,2.399,280.855,8.592,39.264,47.85,0.365,2.613,MS,5.756,70.912,5.44,273.274
95,04/01/2021 22:00,0.05533,0.04699,0.10232,0.256,0.00076,MS,MS,12.226,-0.697,97.959,3.133,270.572,0.00008,0.00404,0.02849,0.03255,0.293,0.0112,3.401,-0.738,96.432,6.588,276.088,0.527,24.997,25.522,0.229,12.786,MS,3.931,70.543,7.253,271.228
96,04/01/2021 23:00,0.0207,0.04204,0.06274,0.172,0.00188,MS,MS,7.451,-0.645,86.367,4.559,274.904,0.00007,0.00155,0.01788,0.01945,0.217,0.02128,2.754,-0.781,82.787,9.115,260.809,0.295,16.755,17.049,0.198,20.736,MS,3.181,68.715,7.83,285.892
97,05/01/2021 0:00,0.01321,0.04113,0.05434,0.173,0.00129,MS,MS,5.937,-0.695,81.897,0.809,204.839,0.0001,0.00149,0.01592,0.01742,0.183,0.02432,1.309,-0.098,67.806,9.199,281.83,0.12,10.414,10.537,0.172,26.479,MS,1.9,63.347,10.668,280.005
98,05/01/2021 1:00,0.0048,0.02542,0.03022,0.095,0.01479,MS,MS,2.265,2.699,60.285,7.543,281.697,0.00011,0.00188,0.01864,0.02053,0.196,0.02165,0.683,1.315,64.014,6.476,286.736,0.061,5.832,5.896,0.144,30.425,MS,0.496,57.182,10.453,287.537
99,05/01/2021 2:00,0.00074,0.01026,0.011,0.094,0.02752,MS,MS,1.339,4.344,51.414,13.009,315.133,Z,Z,Z,Z,Z,Z,-0.2,4.451,51.902,10.661,299.674,0.198,7.331,7.534,0.145,28.853,MS,0.504,55.571,7.925,302.836
100,05/01/2021 3:00,0.00005,0.00432,0.00436,0.144,0.03388,MS,MS,5.359,2.735,59.063,22.777,346.117,0.00056,0.00031,0.00656,0.00687,0.177,0.03337,5.016,3.385,58.082,19.13,345.736,0.281,3.908,4.192,0.159,34.011,MS,3.776,54.601,14.581,325.82
101,05/01/2021 4:00,Z,Z,Z,Z,Z,MS,MS,2.725,1.947,75.828,22.405,343.671,0.00038,0.00044,0.00629,0.00673,0.169,0.03352,3.332,2.416,73.525,21.719,346.794,Z,Z,Z,Z,Z,MS,1.692,67.415,14.899,318.903
102,05/01/2021 5:00,0.00008,0.00338,0.00346,0.145,0.03488,MS,MS,1.735,1.072,96.15,23.477,341.499,0.00026,0.00048,0.00557,0.00605,0.159,0.03427,1.608,1.437,98.179,22.093,348.234,0.26,3.13,3.394,0.145,34.199,MS,1.182,78.445,15.115,325.291
103,05/01/2021 6:00,0.00011,0.00491,0.00503,0.155,0.03519,MS,MS,1.5,0.827,80.027,13.636,317.049,0.00021,0.00085,0.01043,0.01128,0.168,0.03238,0.825,1.498,80.508,12.96,329.472,0.054,3.803,3.858,0.144,35.454,MS,0.691,68.58,7.914,279.204
104,05/01/2021 7:00,0.00022,0.00829,0.00851,0.165,0.03376,MS,MS,1.28,0.488,64.335,12.209,317.499,0.00019,0.00139,0.01682,0.01821,0.191,0.02837,0.818,1.071,62.509,6.662,299.391,0.085,5.89,5.975,0.145,34.54,MS,0.518,62.616,7.254,268.662
105,05/01/2021 8:00,0.00011,0.01405,0.01416,0.195,0.02821,MS,MS,1.897,0.014,57.286,5.587,334.488,0.00021,0.012,0.03595,0.04795,0.271,0.0119,2.156,-0.194,62.571,5.261,279.983,0.112,8.935,9.047,0.151,32.294,MS,0.568,59.892,5.794,271.893
106,05/01/2021 9:00,C,C,C,0.326,0.01263,MS,MS,6.668,-1.338,62.331,1.758,240.833,0.00023,0.01175,0.03842,0.05017,0.32,0.00772,2.072,-1.607,75.153,6.391,247.863,0.24,10.671,10.908,0.163,30.187,MS,0.617,60.011,5.511,290.772
107,05/01/2021 10:00,C,C,C,0.355,0.00598,MS,MS,10.146,-1.927,72.139,1.794,221.915,0.00041,0.01883,0.03404,0.05288,0.342,0.01154,2.074,-1.55,78.232,6.171,245.966,4.664,20.599,25.26,0.222,20.89,MS,1.711,63.144,2.893,265.808
108,05/01/2021 11:00,C,C,C,0.417,0.01093,MS,MS,10.559,-0.251,68.031,1.371,182.509,0.00044,0.01331,0.02303,0.03634,0.314,0.02107,2.841,-0.508,73.949,4.682,238.318,7.168,18.586,25.749,0.226,21.584,MS,2.268,58.821,1.426,334.834
109,05/01/2021 12:00,C,C,C,0.329,0.01831,MS,MS,6.982,1.66,60.961,3.426,174.764,0.00063,0.01118,0.01646,0.02764,0.251,0.02495,3.523,1.568,64.02,4.48,166.674,7.766,16.628,24.388,0.241,23.572,MS,3.373,55.053,3.856,130.301
110,05/01/2021 13:00,C,C,C,0.248,C,MS,MS,5.668,2.075,59.834,6.942,172.709,0.00051,0.01807,0.02,0.03807,0.247,0.02236,3.89,1.861,61.055,7.214,158.89,2.859,7.833,10.684,0.187,31.096,MS,2.617,55.472,9.024,153.184
111,05/01/2021 14:00,0.00479,0.00949,0.01428,0.162,C,MS,MS,2.936,2.442,51.756,9.371,179.278,0.00032,0.00519,0.01047,0.01566,0.183,0.03328,1.771,2.907,49.51,9.738,169.52,2.625,7.352,9.969,0.189,32.55,MS,3.115,50.914,9.326,137.507
112,05/01/2021 15:00,0.00953,0.01931,0.02884,0.233,C,MS,MS,6.377,2.508,48.71,6.158,169.843,0.00037,0.00931,0.01792,0.02723,0.204,0.02548,2.866,1.582,57.498,7.955,140.525,1.952,7.68,9.623,0.186,32.937,MS,2.748,46.662,7.362,147.331
113,05/01/2021 16:00,0.02787,0.03789,0.06579,0.375,0.00934,MS,MS,13.778,1.294,59.841,2.539,152.837,0.0003,0.02384,0.03205,0.05592,0.311,0.01039,5.724,-0.084,68.451,3.718,143.883,3.17,17.294,20.453,0.261,25.165,MS,3.597,49.242,3.923,137.685
114,05/01/2021 17:00,0.03176,0.04416,0.07585,0.448,0.00252,MS,MS,14.098,-0.504,71.386,1.694,167.224,0.0002,0.01143,0.03241,0.0438,0.37,0.01125,5.363,-0.088,61.796,3.726,212.059,4.331,31.631,35.948,0.437,11.042,MS,5.032,55.077,1.444,120.221
115,05/01/2021 18:00,0.04907,0.04695,0.09611,0.594,0.00077,MS,MS,19.017,-1.122,76.241,1.345,126.984,0.00024,0.02446,0.04122,0.06571,0.46,0.00333,9.169,-0.701,61.535,2.319,143.764,6.943,39.655,46.583,0.479,3.979,MS,6.348,55.462,1.15,89.341
116,05/01/2021 19:00,0.05739,0.04696,0.1044,0.627,0.00079,MS,MS,17.576,-1.414,77.886,1.249,157.28,0.00023,0.02551,0.04226,0.06773,0.43,0.00048,9.141,-1.93,71.775,2.141,138.631,13.328,43.95,57.264,0.579,1.178,MS,9.985,56.743,1.511,35.36
117,05/01/2021 20:00,0.02033,0.04419,0.06447,0.444,0.00141,MS,MS,11.064,-0.657,60.451,4.92,173.143,0.0002,0.00544,0.02705,0.03249,0.298,0.01804,4.766,0.367,51.538,8.638,202.499,2.412,21.502,23.894,0.302,22.374,MS,3.72,36.43,3.103,227.028
118,05/01/2021 21:00,0.01294,0.04533,0.05828,0.434,0.00099,MS,MS,12.638,-0.57,57.808,1.962,132.473,0.00019,0.00018,0.00861,0.00879,0.158,0.03494,1.161,1.39,47.457,11.642,212.095,0.129,10.181,10.277,0.216,32.399,MS,2.026,34.559,5.69,191.912
119,05/01/2021 22:00,0.02066,0.04428,0.06514,0.374,0.00273,MS,MS,10.375,-1.169,63.308,2.585,163.609,0.00014,0.00015,0.00803,0.00817,0.148,0.03496,0.732,1.632,50.762,10.232,203.621,0.261,16.561,16.796,0.216,25.7,MS,3.139,40.116,1.825,266.614
120,05/01/2021 23:00,0.00544,0.03748,0.04293,0.303,0.00536,MS,MS,6.988,-1,64.528,0.736,64.612,0.00019,0.00115,0.01266,0.01383,0.152,0.0308,0.509,1.695,51.807,5.998,216.496,0.15,7.241,7.374,0.149,34.389,MS,1.046,38.41,5.054,239.842
121,06/01/2021 0:00,0.00786,0.0362,0.04408,0.29,0.0067,MS,MS,5.788,-0.445,62.349,3.036,107.478,0.00015,0.00021,0.00817,0.00837,0.145,0.03541,0.534,2.403,47.451,5.641,245.757,0.057,3.912,3.95,0.134,37.167,MS,0.893,40.577,7.627,274.051
122,06/01/2021 1:00,0.00073,0.02852,0.02925,0.222,0.01268,MS,MS,4.502,-0.404,60.303,1.022,59.271,0.00016,0.00027,0.00848,0.00875,0.133,0.03597,0.128,3.055,47.549,10.916,222.338,0.233,7.688,7.903,0.145,33.521,MS,0.762,44.752,0.977,95.581
123,06/01/2021 2:00,0.00233,0.03631,0.03863,0.249,0.00463,MS,MS,5.662,-1.933,69.843,1.987,16.073,Z,Z,Z,Z,Z,Z,0.079,2.766,51.098,13.575,223.534,0.11,6.207,6.294,0.139,34.923,MS,0.34,44.409,2.517,225.145
124,06/01/2021 3:00,0.00933,0.04108,0.05043,0.259,0.00131,MS,MS,5.034,-2.458,74.969,2.431,331.745,0.00017,0.00064,0.01051,0.01116,0.144,0.03379,-0.063,2.687,54.392,9.928,239.995,0.181,12.685,12.841,0.162,27.426,MS,0.73,53.599,3.948,280.121
125,06/01/2021 4:00,Z,Z,Z,Z,Z,MS,MS,4.765,-3.369,82.474,0.864,281.375,0.00013,0.00111,0.02246,0.02357,0.194,0.02168,0.396,0.411,61.313,4.408,288.607,Z,Z,Z,Z,Z,MS,0.77,61.916,1.717,249.999
126,06/01/2021 5:00,0.0282,0.04245,0.07066,0.284,0.00028,MS,MS,4.896,-4.219,91.686,0.468,346.994,0.00012,0.0025,0.02587,0.02837,0.198,0.01786,0.775,-1.347,65.373,4.876,273.404,0.966,27.527,28.469,0.18,12.11,MS,0.737,65.473,3.196,299.023
127,06/01/2021 6:00,0.05024,0.04528,0.09552,0.333,0.00036,MS,MS,5.195,-4.519,94.336,1.006,239.803,0.00012,0.00488,0.03436,0.03924,0.208,0.00804,1.002,-2.719,71.005,3.114,289.633,0.207,17.452,17.636,0.16,21.349,MS,0.806,64.321,4.361,278.774
128,06/01/2021 7:00,0.06411,0.04497,0.10908,0.377,0.00041,MS,MS,6.028,-4.976,98.765,0.606,5.078,0.00017,0.01431,0.03569,0.05,0.244,0.00916,2.056,-3.035,68.494,2.844,288.92,0.314,20.868,21.16,0.167,17.994,MS,0.754,66.384,2.168,282.194
129,06/01/2021 8:00,0.14564,0.06855,0.21419,0.586,0.00057,MS,MS,8.014,-4.948,99.976,1.856,43.579,0.00037,0.05127,0.04972,0.10099,0.361,0.00057,5.23,-2.787,71.373,1.059,293.87,4.238,33.906,38.123,0.236,7.399,MS,1.425,67.641,0.948,277.607
130,06/01/2021 9:00,0.09987,0.04989,0.14975,0.745,0.00067,MS,MS,9.128,-2.591,81.475,2.87,16.096,0.00068,0.10835,0.0557,0.16406,0.505,0.00081,C,-1.656,73.804,3.294,125.861,23.479,43.937,67.396,0.373,0.89,MS,2.559,70.859,0.851,358.192
131,06/01/2021 10:00,0.15753,0.05574,0.21326,0.99,0.00167,MS,MS,13.835,-2.856,81.164,5.663,337.572,0.00066,0.09731,0.05591,0.15322,0.584,0.00236,C,0.903,65.191,1.501,293.242,48.735,46.787,95.503,0.474,2.647,MS,4.12,69.773,1.2,289.275
132,06/01/2021 11:00,0.13732,0.05689,0.19425,0.979,0.00382,MS,MS,C,-1.151,74.535,2.602,29.544,0.00085,0.09758,0.05551,0.15309,0.499,0.00376,20.579,2.586,58.634,5.136,56.252,53.284,45.303,98.569,0.513,4.876,MS,5.853,64.288,0.374,203.859
133,06/01/2021 12:00,0.05083,0.0385,0.08937,0.547,0.00939,MS,MS,9.292,1.153,62.27,1.698,51.751,0.00042,0.03905,0.04027,0.07933,0.332,0.00893,10.312,2.604,58.758,3.934,62.37,44.154,42.844,86.98,0.532,7.431,MS,7.326,55.247,3.146,114.239
134,06/01/2021 13:00,0.0209,0.02736,0.04825,0.358,0.01579,MS,MS,7.442,2.359,57.386,2.242,64.514,0.00031,0.01545,0.0269,0.04235,0.233,0.01859,6.07,4.264,51.717,10.693,55.378,42.371,41.702,84.078,0.518,9.069,MS,10.092,50.775,3.816,118.503
135,06/01/2021 14:00,0.01059,0.02098,0.03157,0.291,0.02067,MS,MS,6.385,4.045,52.132,2.459,92.809,0.00031,0.01362,0.02628,0.0399,0.215,0.01896,3.338,4.807,52.235,5.908,78.352,36.069,39.809,75.845,0.487,9.214,MS,10.659,49.537,2.053,84.164
136,06/01/2021 15:00,0.01251,0.02146,0.03394,0.311,0.02013,MS,MS,6.727,4.592,51.104,2.395,32.542,0.00024,0.01533,0.02545,0.04077,0.224,0.01874,4.895,3.88,61.011,6.402,81.699,21.176,33.155,54.312,0.392,12.237,MS,10.08,45.701,1.324,328.922
137,06/01/2021 16:00,0.0038,0.01301,0.01681,0.223,0.02689,MS,MS,3.331,4.873,49.955,1.088,79.662,0.00029,0.02138,0.03393,0.05531,0.309,0.01112,6.966,4.663,58.456,1.873,115.317,25.554,38.401,63.919,0.478,8.487,MS,12.605,45.846,1.963,279.299
138,06/01/2021 17:00,0.00796,0.02316,0.03112,0.284,0.01752,MS,MS,20.201,3.224,57.932,1.622,194.953,0.00041,0.05061,0.04614,0.09685,0.577,0.00293,10.254,2.834,67.614,2.663,311.614,48.56,49.078,97.632,0.697,2.298,MS,16.187,57.127,2.126,266.318
139,06/01/2021 18:00,0.04435,0.04363,0.08798,0.577,0.00111,MS,MS,16.234,1.603,70.558,0.601,9.731,0.00051,0.06399,0.05072,0.11465,0.757,0.00067,10.732,2.436,70.016,2.466,313.03,44.01,49.589,93.592,0.643,0.945,MS,15.295,61.51,4.723,281.253
140,06/01/2021 19:00,0.09105,0.05178,0.14283,0.873,0.00077,MS,MS,19.179,1.507,72.757,2.09,350.934,0.0004,0.03644,0.04801,0.08446,0.708,0.00054,14.657,2.586,68.636,3.561,314.871,15.706,45.324,61.015,0.401,0.92,MS,10.08,59.663,7.111,280.367
141,06/01/2021 20:00,0.07867,0.05098,0.12965,0.908,0.00092,MS,MS,20.032,0.196,78.752,2.405,331.014,0.00037,0.03335,0.04778,0.08112,0.67,0.00076,13.972,1.757,69.371,4.925,298.061,1.834,31.835,33.669,0.273,8.935,MS,6.448,60.639,6.162,283.572
142,06/01/2021 21:00,0.0423,0.04647,0.08877,0.642,0.00044,MS,MS,12.201,-1.101,85.478,0.751,74.993,0.00024,0.01713,0.04197,0.05907,0.493,0.00402,8.942,0.763,70.817,3.848,295.533,0.407,21.722,22.123,0.212,15.604,MS,3.443,63.163,7.827,279.12
143,06/01/2021 22:00,0.02271,0.04118,0.06389,0.473,0.00106,MS,MS,7.515,-1.227,82.55,1.369,116.888,0.00018,0.00437,0.0327,0.03709,0.303,0.00937,4.693,0.183,69.492,6.045,283.722,0.766,23.468,24.229,0.186,12.278,MS,2.727,68.162,7.035,279.816
144,06/01/2021 23:00,0.02189,0.04023,0.06212,0.43,0.0005,MS,MS,6.655,-2.763,93.083,1.454,214.721,0.00011,0.00152,0.01556,0.01707,0.191,0.02233,1.654,-0.284,65.248,10.202,268.781,0.363,20.304,20.663,0.167,13.626,MS,2.803,72.451,8.754,276.059
145,07/01/2021 0:00,0.02085,0.03807,0.05892,0.374,0.00127,MS,MS,6.403,-3.695,97.898,4.024,222.058,0.00012,0.00612,0.02708,0.03318,0.229,0.01363,2.683,-1.486,69.816,7.861,267.646,0.192,14.164,14.354,0.163,18.475,MS,2.432,72.117,8.424,291.423
146,07/01/2021 1:00,0.03291,0.04015,0.07307,0.343,0.00052,MS,MS,7.424,-4.044,97.645,0.478,230.814,0.00009,0.00173,0.01832,0.02006,0.227,0.02027,1.217,-2.313,70.54,6.605,289.934,0.153,12.206,12.357,0.158,20.822,MS,2.827,69.614,6.595,292.214
147,07/01/2021 2:00,0.02654,0.03913,0.06566,0.289,0.00105,MS,MS,6.137,-4.244,95.503,1.519,235.733,Z,Z,Z,Z,Z,Z,0.34,-2.07,66.178,6.741,275.288,0.149,14.282,14.43,0.168,17.574,MS,5.009,73.829,6.502,283.412
148,07/01/2021 3:00,0.0324,0.03748,0.06988,0.318,0.00097,MS,MS,6.815,-5.595,99.947,2.043,350.757,0.00008,0.00154,0.01639,0.01794,0.189,0.02322,0.386,-2.667,65.329,7.48,283.933,0.124,12.829,12.953,0.161,18.794,MS,4.277,75.037,3.97,290.738
149,07/01/2021 4:00,Z,Z,Z,Z,Z,MS,MS,5.004,-5.629,98.222,0.337,204.952,0.00008,0.00491,0.03281,0.03772,0.223,0.00589,0.793,-4.603,73.407,0.571,293.007,Z,Z,Z,Z,Z,MS,4.111,74.824,7.464,309.152
150,07/01/2021 5:00,0.01044,0.03708,0.04752,0.257,0.00039,MS,MS,4.022,-6.699,99.999,0.613,151.406,0.00028,0.04272,0.04419,0.08691,0.339,0.00064,3.69,-6.675,91.898,1.769,315.98,0.178,12.692,12.871,0.148,19.535,MS,3.401,74.285,6.565,293.355
151,07/01/2021 6:00,0.01721,0.03776,0.05497,0.276,0.00032,MS,MS,4.46,-7.445,99.936,0.953,201.028,0.00034,0.03807,0.04311,0.08118,0.323,0.00124,2.773,-6.003,93.346,4.28,257.829,0.22,13.19,13.411,0.145,19.038,MS,3.504,73.833,5.019,295.714
152,07/01/2021 7:00,0.0558,0.04138,0.09718,0.381,0.00082,MS,MS,7.875,-5.919,99.901,4.238,349.265,0.00058,0.042,0.04436,0.08636,0.435,0.00102,10.062,-5.518,88.204,5.429,316.054,0.365,15.108,15.473,0.155,18.153,MS,3.262,70.526,5.736,286.714
153,07/01/2021 8:00,0.05503,0.03982,0.09484,0.517,0.00039,MS,MS,7.929,-5.074,97.707,4.134,354.367,0.00071,0.0792,0.04935,0.12855,0.562,0.00048,9.424,-4.597,85.297,4.506,280.703,0.987,21.856,22.846,0.196,13.567,MS,3.065,67.776,5.232,273.931
154,07/01/2021 9:00,0.05429,0.04168,0.09597,0.472,0.00079,MS,MS,7.898,-5.204,96.512,0.665,242.841,0.00018,0.01311,0.03491,0.04802,0.42,0.00574,3.033,-5.767,80.444,8.407,249.884,1.675,24.801,26.477,0.2,12.267,MS,2.391,65.339,6.79,274.264
155,07/01/2021 10:00,0.05228,0.0378,0.09008,0.478,0.00425,MS,MS,7.414,-4.91,95.986,1.623,342.169,0.00046,0.01216,0.02693,0.03909,0.348,0.01327,4.118,-4.738,75.697,8.348,264.104,2.462,16.01,18.47,0.183,20.714,MS,1.989,60.051,7.734,293.354
156,07/01/2021 11:00,0.04353,0.03265,0.07619,0.439,0.01017,MS,MS,6.783,-1.294,68.751,0.351,262.256,0.00069,0.01821,0.02417,0.04238,0.361,0.0172,3.74,-2.781,66.176,8.409,276.211,4.851,13.112,17.966,0.175,22.971,MS,1.917,57.928,8.726,284.914
157,07/01/2021 12:00,0.02471,0.02214,0.04685,0.304,0.01965,MS,MS,5.489,0.917,52.949,3.556,321.823,0.00109,0.01586,0.01985,0.03571,C,0.0217,3.69,-0.918,56.546,6.424,274.121,6.92,13.51,20.428,0.168,21.953,MS,2.582,56.571,9.488,278.521
158,07/01/2021 13:00,0.0161,0.01782,0.03392,0.276,0.02244,MS,MS,4.785,2.128,46.977,3.944,312.594,0.001,0.01064,0.01477,0.02542,C,0.02627,3.714,0.345,50.082,7.485,275.844,5.913,11.547,17.46,0.169,23.861,MS,3.342,52.704,8.71,275.811
159,07/01/2021 14:00,0.02134,0.02285,0.04419,0.278,0.01914,MS,MS,6.322,3.269,43.231,3.4,257.028,0.00064,0.00664,0.01139,0.01803,C,0.03028,2.461,1.925,42.589,6.847,277.126,5.069,10.672,15.738,0.185,25.194,MS,4.712,48.964,6.913,272.184
160,07/01/2021 15:00,0.02988,0.03069,0.06057,0.31,0.01534,MS,MS,9.281,4.099,40.669,3.048,257.368,0.00075,0.0113,0.01896,0.03025,C,0.0235,4.034,3.838,38.829,2.304,263.327,4.137,10.824,14.956,0.194,25.614,MS,5.816,44.432,4.589,277.963
161,07/01/2021 16:00,0.02779,0.03564,0.06342,0.326,0.01037,MS,MS,8.808,4.953,38.153,0.911,167.977,0.00085,0.02312,0.03075,0.05385,0.298,0.01192,7.831,3.211,43.015,2.708,133.456,5.671,16.828,22.497,0.23,20.388,MS,6.897,42.351,3.247,274.671
162,07/01/2021 17:00,0.02568,0.04115,0.06683,0.475,0.00456,MS,MS,20.249,2.188,44.749,2.37,159.023,0.00049,0.03865,0.03973,0.0784,0.486,0.00258,13.591,0.049,54.756,1.759,138.435,20.629,35.299,55.925,0.479,4.86,MS,8.791,51.907,1.087,268.39
163,07/01/2021 18:00,0.0765,0.04935,0.12584,0.792,0.0011,MS,MS,33.024,-1.119,59.202,1.868,127.224,0.00061,0.09009,0.04471,0.13474,0.691,0.00068,22.297,-3.94,73.86,0.872,116.657,20.314,41.092,61.402,0.423,0.685,MS,8.002,64.001,1.417,306.716
164,07/01/2021 19:00,0.07257,0.04875,0.12132,0.735,0.00093,MS,MS,16.826,-3.437,72.752,0.098,94.951,0.00063,0.09763,0.04606,0.1437,0.713,0.00068,23.436,-4.932,79.194,0.165,248.369,42.527,43.053,85.576,0.568,0.75,MS,10.175,69.543,2.068,275.017
165,07/01/2021 20:00,0.10736,0.04994,0.1573,0.96,0.00112,MS,MS,20.169,-4.646,83.822,0.556,25.177,0.00072,0.10511,0.04834,0.15345,0.692,0.00077,20.708,-5.366,83.009,1.13,235.899,23.273,39.012,62.281,0.505,0.966,MS,9.78,70.058,2.576,270.713
166,07/01/2021 21:00,0.15772,0.05218,0.20991,1.33,0.00101,MS,MS,22.335,-5.552,98.936,0.871,327.503,0.00045,0.05676,0.04578,0.1025,0.615,0.00089,18.771,-5.036,82.811,3.94,281.865,5.054,34.605,39.655,0.285,2.608,MS,7.664,68.505,4.644,275.238
167,07/01/2021 22:00,0.17551,0.05137,0.22689,1.5,0.00109,MS,MS,21.877,-6.211,99.975,0.295,83.619,0.00026,0.00934,0.03525,0.04457,0.265,0.00436,7.521,-5.211,74.104,4.049,280.375,1.491,28.892,30.378,0.238,6.566,MS,7.145,68.48,4.508,274.756
168,07/01/2021 23:00,0.2271,0.05535,0.28268,1.761,0.00123,MS,MS,23.859,-7.104,99.901,0.279,310.109,0.00031,0.03033,0.04264,0.07298,0.451,0.00106,13.225,-6.186,80.361,3.515,265.993,1.108,24.422,25.524,0.217,10.453,MS,5.9,67.962,4.758,284.012
169,08/01/2021 0:00,0.1789,0.0501,0.22885,1.471,0.00102,MS,MS,16.932,-7.596,99.9,0.719,155.199,0.00032,0.02042,0.03872,0.05914,0.326,0.0024,7.756,-6.369,75.974,4.84,275.256,0.345,19.438,19.778,0.185,13.483,MS,5.664,69.379,4.444,288.838
170,08/01/2021 1:00,0.1476,0.0466,0.19422,1.225,0.00089,MS,MS,14.621,-8.171,99.897,0.693,69.823,0.00028,0.02769,0.04092,0.06861,0.403,0.00095,10.019,-7.424,82.012,1.933,221.988,0.331,19.648,19.973,0.185,12.669,MS,6.05,72.007,4.419,289.5
171,08/01/2021 2:00,0.11355,0.04343,0.15697,0.898,0.00087,MS,MS,12.222,-9.106,99.898,0.243,217.425,Z,Z,Z,Z,Z,Z,6.324,-8.097,82.79,1.707,310.923,0.31,19.662,19.966,0.186,12.14,MS,6.683,74.411,4.381,296.626
172,08/01/2021 3:00,0.11546,0.0435,0.15892,0.794,0.00083,MS,MS,12.495,-9.761,99.9,0.626,331.571,0.00017,0.00907,0.03504,0.04411,0.28,0.00333,5.298,-8.826,85.126,3.008,252.287,0.211,13.334,13.538,0.178,18.132,MS,5.679,73.329,6.589,284.619
173,08/01/2021 4:00,Z,Z,Z,Z,Z,MS,MS,10.801,-10.498,99.9,0.857,188.149,0.00016,0.00844,0.03374,0.04218,0.261,0.00621,4.681,-8.99,81.029,4.807,269.633,Z,Z,Z,Z,Z,MS,5.038,72.797,4.772,292.518
174,08/01/2021 5:00,0.09558,0.03865,0.1342,0.649,0.00068,MS,MS,8.133,-10.81,99.9,0.499,157.941,0.00011,0.00406,0.02853,0.03259,0.229,0.00953,3.942,-9.754,83.576,4.026,242.559,0.19,12.285,12.47,0.161,19.923,MS,4.716,72.075,7.135,295.243
175,08/01/2021 6:00,0.09297,0.03961,0.13255,0.561,0.00061,MS,MS,7.857,-11.404,99.9,1.635,333.805,0.00013,0.00582,0.03188,0.0377,0.247,0.0076,4.539,-10.334,84.36,4.168,272.925,0.325,16.155,16.478,0.156,16.798,MS,4.214,73.008,4.725,303.801
176,08/01/2021 7:00,0.11236,0.04728,0.15995,0.566,0.00095,MS,MS,8.222,-12.381,99.901,0.68,253.363,0.00017,0.00982,0.034,0.04382,0.258,0.00639,5.263,-10.646,84.613,5.433,261.132,0.547,18.869,19.414,0.163,14.918,MS,4.377,73.662,6.915,286.591
177,08/01/2021 8:00,0.11053,0.04521,0.15568,0.62,0.00071,MS,MS,7.512,-12.827,99.9,1.846,307.389,0.00033,0.0361,0.04349,0.07959,0.394,0.00208,7.727,-11.381,89.465,5.15,270.678,1.461,19.666,21.124,0.187,15.391,MS,3.577,71.489,5.147,295.986
178,08/01/2021 9:00,0.15193,0.05612,0.20784,0.673,0.00113,MS,MS,10.552,-12.833,99.901,1.061,220.93,0.00038,0.03476,0.04299,0.07775,0.441,0.00172,9.815,-11.451,93.378,4.719,253.901,17.089,36.028,53.114,0.366,3.213,MS,3.591,76.97,5.321,312.685
179,08/01/2021 10:00,0.13161,0.04631,0.17786,0.705,0.00229,MS,MS,11.615,-11.825,99.9,1.117,182.237,0.00029,0.02124,0.03248,0.05372,0.376,0.01023,6.133,-11.396,81.712,5.57,250.562,4.505,19.736,24.255,0.218,17.444,MS,1.932,63.957,7.783,292.639
180,08/01/2021 11:00,0.10714,0.04494,0.1521,0.688,0.005,MS,MS,14.352,-8.532,99.895,1.468,187.442,0.00041,0.03178,0.0314,0.06317,0.362,0.01414,7.936,-9.363,72.119,6.069,269.517,4.516,12.637,17.154,0.163,24.154,MS,1.537,57.21,8.569,286.785
181,08/01/2021 12:00,0.09289,0.048,0.1409,0.649,0.00853,MS,MS,16.407,-5.911,99.896,0.412,108.46,0.00046,0.0322,0.02833,0.06052,0.383,0.01676,9.164,-6.571,61.51,4.665,264.556,5.45,11.424,16.876,0.165,25.156,MS,2.478,54.915,8.782,282.153
